title,desc,date,datetime,link,img,media,site,log_date
Nancy Alden Obituary - Poughkeepsie Journal,,5 hours ago,2023-10-17 16:28:56.719854,news.google.com/./articles/CBMiOmh0dHBzOi8vd3d3LnBvdWdoa2VlcHNpZWpvdXJuYWwuY29tL29iaXR1YXJpZXMvcG55czA1OTkyNzHSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.poughkeepsiejournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Poughkeepsie Journal,,2023-10-17 21:28:54.781759
Clifton A. Tynes Obituary - Poughkeepsie Journal,,5 hours ago,2023-10-17 16:28:56.718837,news.google.com/./articles/CBMiOmh0dHBzOi8vd3d3LnBvdWdoa2VlcHNpZWpvdXJuYWwuY29tL29iaXR1YXJpZXMvcG55czA1OTk1ODPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.poughkeepsiejournal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Poughkeepsie Journal,,2023-10-17 21:28:54.781759
"‘No evidence’ pro-Palestinian hackers stole Iron Dome data IBM says, despite claims online",,6 hours ago,2023-10-17 15:28:56.736344,news.google.com/./articles/CBMiSWh0dHBzOi8vd3d3LmRhaWx5ZG90LmNvbS9kZWJ1Zy9vbmUtcGllY2UtdGVhbS1oYWNrZXJzLWlibS1pcm9uLWRvbWUtaGFjay_SAU1odHRwczovL3d3dy5kYWlseWRvdC5jb20vZGVidWcvb25lLXBpZWNlLXRlYW0taGFja2Vycy1pYm0taXJvbi1kb21lLWhhY2svP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/QxcjceFtgmoHJLpkih5p7tmaJJ_l_Nc915Pj_pfy7idTvY_YhdtobnD7Q9lcXTCKwiUqc2I1=s0-h14-rp,The Daily Dot,,2023-10-17 21:28:54.781759
"Tonia Gaffney Obituary (1951 - 2023) - Branford, CT - New Haven ...",,6 hours ago,2023-10-17 15:28:56.732482,news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmxlZ2FjeS5jb20vdXMvb2JpdHVhcmllcy9uaHJlZ2lzdGVyL25hbWUvdG9uaWEtZ2FmZm5leS1vYml0dWFyeT9pZD01MzM2MzYwMNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/o_0lFl2fAPKjqOvEmyq_DraIlq59MNFVDNLSNrh50vsRoy80WGY_LS6qMIfsYuMs9B2XlBbJ=s0-h14-rp,Legacy.com,,2023-10-17 21:28:54.781759
IBM and EY launch AI collaboration,,6 hours ago,2023-10-17 15:28:56.715680,news.google.com/./articles/CBMiS2h0dHBzOi8vYnVzaW5lc3NjaGllZi5jb20vdGVjaG5vbG9neS1hbmQtYWkvaWJtLWV5LWFpLXdvcmtmb3JjZS1wYXJ0bmVyc2hpcNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/Eprdm3Cv1UPdeoWH5byEnueO1NDJ6J6c7ib_n7fIGwdeOZhBN_Lj3LUVTyID1DRhzKWe7MX9RdI=s0-h14-rp,Business Chief North America,,2023-10-17 21:28:54.781759
Luteinizing Hormone/Human Chorionic Gonadotropin Receptor ...,,7 hours ago,2023-10-17 14:28:56.744653,news.google.com/./articles/CBMi-AFodHRwczovL3d3dy5jdXJldXMuY29tL2FydGljbGVzLzE5MTk2NC1sdXRlaW5pemluZy1ob3Jtb25laHVtYW4tY2hvcmlvbmljLWdvbmFkb3Ryb3Bpbi1yZWNlcHRvci1uMzEycy1zaW5nbGUtbnVjbGVvdGlkZS1wb2x5bW9ycGhpc20tYW5kLWl0cy1pbXBhY3Qtb24tY2xpbmljYWwtYW5kLXJlcHJvZHVjdGl2ZS1vdXRjb21lcy1pbi1hc3Npc3RlZC1yZXByb2R1Y3RpdmUtdGVjaG5vbG9neS1hLXByb3NwZWN0aXZlLWNvaG9ydC1zdHVkedIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.cureus.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Cureus,,2023-10-17 21:28:54.781759
CTRL+ALT+DELETE y otros extraños orígenes de comandos en los ordenadores,,7 hours ago,2023-10-17 14:28:56.741756,news.google.com/./articles/CBMif2h0dHBzOi8vZXMtdXMuZmluYW56YXMueWFob28uY29tL25vdGljaWFzL2N0cmxhbHRkZWxldGUteS1vdHJvcy1leHRyYW5vcy1vcmlnZW5lcy1kZS1jb21hbmRvcy1lbi1sb3Mtb3JkZW5hZG9yZXMtMTcyNzU0NDM3Lmh0bWzSAYcBaHR0cHM6Ly9lcy11cy5maW5hbnphcy55YWhvby5jb20vYW1waHRtbC9ub3RpY2lhcy9jdHJsYWx0ZGVsZXRlLXktb3Ryb3MtZXh0cmFub3Mtb3JpZ2VuZXMtZGUtY29tYW5kb3MtZW4tbG9zLW9yZGVuYWRvcmVzLTE3Mjc1NDQzNy5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/tZpDLZh9NhI9GuFSieNKbf_EKomzEz0gaDg9REmJEGk_QdiO1qg00-VDy1VW1UwqHbWqFjATI-msMhW1mA5BG5295i9v53NuPPuzk22KOr0E-ydGhVNxpLeu5XE05gJoR-yMj05U4predfOGY7Wm8YLrVcNeD1wpwY0BQg3PIubtD43kbfoA9Q6TtTrr=s0-h14-rp,Yahoo,,2023-10-17 21:28:54.781759
Rent Group announces Chris Huff as Chief Technology Officer,,7 hours ago,2023-10-17 14:28:56.740759,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3Lm1hcnRlY2hjdWJlLmNvbS9yZW50LWdyb3VwLWFubm91bmNlcy1jaHJpcy1odWZmLWFzLWNoaWVmLXRlY2hub2xvZ3ktb2ZmaWNlci_SAVxodHRwczovL3d3dy5tYXJ0ZWNoY3ViZS5jb20vcmVudC1ncm91cC1hbm5vdW5jZXMtY2hyaXMtaHVmZi1hcy1jaGllZi10ZWNobm9sb2d5LW9mZmljZXIvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ss6M6u839KorABjlYtXqAg1Cg5decTtzRmJgIzUGnyy6ZV_iZ7p6k17jycvm2uWA6Rj_s3O4WYvd1dqVxeDeSmqH8hsAbqRp_bKr3mvsC72bxWvljAbWsFRGHU_aLZpH9y2yNDebvcUxM3GpR0T20vtGDFYzz66sfL9KkOBiBuLChSRhh2veIUf5Rw=s0-h14-rp,Martechcube,,2023-10-17 21:28:54.781759
Carol Ann Lisowy - Riverhead News Review,,7 hours ago,2023-10-17 14:28:56.730285,news.google.com/./articles/CBMiTGh0dHBzOi8vcml2ZXJoZWFkbmV3c3Jldmlldy50aW1lc3Jldmlldy5jb20vMjAyMy8xMC8xMTc5MDQvY2Fyb2wtYW5uLWxpc293eS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://riverheadnewsreview.timesreview.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Riverhead News Review,,2023-10-17 21:28:54.781759
University of Kentucky unlocks 60% cut in IT costs with Apple,,7 hours ago,2023-10-17 14:28:56.728223,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMzcwODc3NC91bml2ZXJzaXR5LW9mLWtlbnR1Y2t5LXVubG9ja3MtNjAtY3V0LWluLWl0LWNvc3RzLXdpdGgtYXBwbGUuaHRtbNIBc2h0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMzcwODc3NC91bml2ZXJzaXR5LW9mLWtlbnR1Y2t5LXVubG9ja3MtNjAtY3V0LWluLWl0LWNvc3RzLXdpdGgtYXBwbGUuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Xrg8FFpXTwJrUxj22BzftuyQ3Es1vKbo22fmdKP5_FCOL-D5pbd-NggOn5-Wrg1vjqTKU-PzSBN_qGmlelg0J-t7x8aUvOYMbC9obS4zcjvMRVR4CB2MjDsKI4E_TSv5MEQrvQ_GM_1BZ9Uj93h95ccehetI4kttP-Pm3oy3C88yNx9UMkd9YIFwTupx=s0-h14-rp,Computerworld,,2023-10-17 21:28:54.781759
Israel journey: Group from Tabernacle Church of Utica returns home,,7 hours ago,2023-10-17 14:28:56.727695,news.google.com/./articles/CBMiggFodHRwczovL3d3dy51dGljYW9kLmNvbS9zdG9yeS9uZXdzL2xvY2FsLzIwMjMvMTAvMTcvaXNyYWVsLWpvdXJuZXktZ3JvdXAtZnJvbS10YWJlcm5hY2xlLWNodXJjaC1vZi11dGljYS1yZXR1cm5zLWhvbWUvNzEyMTU4MDkwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.uticaod.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Utica Observer Dispatch,,2023-10-17 21:28:54.781759
Quantum Computing Projects for Beginners to Try in 2023,,7 hours ago,2023-10-17 14:28:56.727008,news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L3F1YW50dW0tY29tcHV0aW5nLXByb2plY3RzLWZvci1iZWdpbm5lcnMtdG8tdHJ5LWluLTIwMjMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.analyticsinsight.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Analytics Insight,,2023-10-17 21:28:54.781759
AI Update: SEC Data Analytics Proposal,,7 hours ago,2023-10-17 14:28:56.725075,news.google.com/./articles/CBMiRWh0dHBzOi8vZGVhbGJyZWFrZXIuY29tLzIwMjMvMTAvYWktdXBkYXRlLXNlYy1kYXRhLWFuYWx5dGljcy1wcm9wb3NhbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://dealbreaker.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Dealbreaker,,2023-10-17 21:28:54.781759
Helping The Helpers: The Nanny Relief Fund Supports A Community Of Workers In A Volatile Industry,,7 hours ago,2023-10-17 14:28:56.722149,news.google.com/./articles/CBMimAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NoZXJ5bHJvYmluc29uLzIwMjMvMTAvMTcvaGVscGluZy10aGUtaGVscGVycy10aGUtbmFubnktcmVsaWVmLWZ1bmQtc3VwcG9ydHMtYS1jb21tdW5pdHktb2Ytd29ya2Vycy1pbi1hLXZvbGF0aWxlLWluZHVzdHJ5L9IBnAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2NoZXJ5bHJvYmluc29uLzIwMjMvMTAvMTcvaGVscGluZy10aGUtaGVscGVycy10aGUtbmFubnktcmVsaWVmLWZ1bmQtc3VwcG9ydHMtYS1jb21tdW5pdHktb2Ytd29ya2Vycy1pbi1hLXZvbGF0aWxlLWluZHVzdHJ5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ=s0-h14-rp,Forbes,,2023-10-17 21:28:54.781759
Companies Need To Get Serious About Materiality,,7 hours ago,2023-10-17 14:28:56.721581,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbWFyeWZvbGV5LzIwMjMvMTAvMTcvY29tcGFuaWVzLW5lZWQtdG8tZ2V0LXNlcmlvdXMtYWJvdXQtbWF0ZXJpYWxpdHkv0gFmaHR0cHM6Ly93d3cuZm9yYmVzLmNvbS9zaXRlcy9tYXJ5Zm9sZXkvMjAyMy8xMC8xNy9jb21wYW5pZXMtbmVlZC10by1nZXQtc2VyaW91cy1hYm91dC1tYXRlcmlhbGl0eS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ=s0-h14-rp,Forbes,,2023-10-17 21:28:54.781759
Semiconductor Industry Set To Electrify Over Next Decade,,8 hours ago,2023-10-17 13:28:56.743773,news.google.com/./articles/CBMiWGh0dHBzOi8vYnVzaW5lc3NmYWNpbGl0aWVzLmNvbS9zZW1pY29uZHVjdG9yLWluZHVzdHJ5LXNldC10by1lbGVjdHJpZnktb3Zlci1uZXh0LWRlY2FkZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/uPMIlvxGml-QnXKo8zTrStrvMSAJBh86DJzvvinatHX4ODzNw1gNcbmDe8tVjbYC937HiS7GIg=s0-h14-rp,Business Facilities Magazine,,2023-10-17 21:28:54.781759
SEMO Holds First Ever Homecoming Block Party on 150th ...,,8 hours ago,2023-10-17 13:28:56.743461,news.google.com/./articles/CBMijAFodHRwczovL3d3dy5rcmN1Lm9yZy9lZHVjYXRpb24vMjAyMy0xMC0xNy9zZW1vLWhvbGRzLWZpcnN0LWV2ZXItaG9tZWNvbWluZy1ibG9jay1wYXJ0eS1vbi0xNTB0aC1hbm5pdmVyc2FyeS1hbm5vdW5jaW5nLXRyYW5zZm9ybWF0aW9uYWwtcGxhbtIBlgFodHRwczovL3d3dy5rcmN1Lm9yZy9lZHVjYXRpb24vMjAyMy0xMC0xNy9zZW1vLWhvbGRzLWZpcnN0LWV2ZXItaG9tZWNvbWluZy1ibG9jay1wYXJ0eS1vbi0xNTB0aC1hbm5pdmVyc2FyeS1hbm5vdW5jaW5nLXRyYW5zZm9ybWF0aW9uYWwtcGxhbj9fYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.krcu.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",KRCU,,2023-10-17 21:28:54.781759
Depression in Patients With Parkinson's Disease: A Hospital-Based ...,,8 hours ago,2023-10-17 13:28:56.740759,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LmN1cmV1cy5jb20vYXJ0aWNsZXMvMTk0ODE4LWRlcHJlc3Npb24taW4tcGF0aWVudHMtd2l0aC1wYXJraW5zb25zLWRpc2Vhc2UtYS1ob3NwaXRhbC1iYXNlZC1jcm9zcy1zZWN0aW9uYWwtc3R1ZHnSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.cureus.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Cureus,,2023-10-17 21:28:54.781759
How Entrepreneurs Can Empower Consumers to Make Sustainable ...,,8 hours ago,2023-10-17 13:28:56.739757,news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vZ3JlZW4tZW50cmVwcmVuZXVyL2hvdy1lbnRyZXByZW5ldXJzLWNhbi1lbXBvd2VyLWNvbnN1bWVycy10by1tYWtlLXN1c3RhaW5hYmxlLzQ2MzM1MtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/FNuUGW7C8HdFs2MW5sfCClNo93F1D2_wbGaa1X1PPGKDPvz9MKdzI5tQZzv4Lhqu7N3JTIgaaA=s0-h14-rp,Entrepreneur,,2023-10-17 21:28:54.781759
Ecco gli ultimi rating degli analisti per IBM,,8 hours ago,2023-10-17 13:28:56.738756,news.google.com/./articles/CBMiUWh0dHBzOi8vaXQuYmVuemluZ2EuY29tLzIwMjMvMTAvMTcvZWNjby1nbGktdWx0aW1pLXJhdGluZy1kZWdsaS1hbmFsaXN0aS1wZXItaWJtL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/i4wNGjS7Cp1ffv5Vh2sThU0nZgNOYWbOKXn_-cjCbGd8PTqrKETwhsVG8vrjl6Rt2mkOjAOP=s0-h14-rp,Benzinga Italia,,2023-10-17 21:28:54.781759
Four indicted for hiring locals for Chinese firms,,8 hours ago,2023-10-17 13:28:56.733940,news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3LnRhaXBlaXRpbWVzLmNvbS9OZXdzL3RhaXdhbi9hcmNoaXZlcy8yMDIzLzEwLzE4LzIwMDM4MDc4NTXSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.taipeitimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",台北時報,,2023-10-17 21:28:54.781759
Population Health Management Market size worth USD 64.12 Billion ...,,8 hours ago,2023-10-17 13:28:56.725075,news.google.com/./articles/CBMisgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvLnVrL25ld3MtcmVsZWFzZXMvcG9wdWxhdGlvbi1oZWFsdGgtbWFuYWdlbWVudC1tYXJrZXQtc2l6ZS13b3J0aC11c2QtNjQtMTItYmlsbGlvbi1nbG9iYWxseS1ieS0yMDMwLWF0LTE0LTIzLWNhZ3ItdmVyaWZpZWQtbWFya2V0LXJlc2VhcmNoLTMwMTk1OTI4OC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.prnewswire.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PR Newswire UK,,2023-10-17 21:28:54.781759
"Meet Tom Eck, Fiserv Senior VP Of Digital Transformation, At ...",,8 hours ago,2023-10-17 13:28:56.724418,news.google.com/./articles/CBMijQFodHRwczovL3VrLmludmVzdGluZy5jb20vbmV3cy9zdG9jay1tYXJrZXQtbmV3cy9tZWV0LXRvbS1lY2stZmlzZXJ2LXNlbmlvci12cC1vZi1kaWdpdGFsLXRyYW5zZm9ybWF0aW9uLWF0LWJlbnppbmdhcy1maW50ZWNoLWRlYWwtZGF5LTMxOTQyODbSAZkBaHR0cHM6Ly9tLnVrLmludmVzdGluZy5jb20vbmV3cy9zdG9jay1tYXJrZXQtbmV3cy9tZWV0LXRvbS1lY2stZmlzZXJ2LXNlbmlvci12cC1vZi1kaWdpdGFsLXRyYW5zZm9ybWF0aW9uLWF0LWJlbnppbmdhcy1maW50ZWNoLWRlYWwtZGF5LTMxOTQyODY_YW1wTW9kZT0x?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/QkXmufnmlFtu93C8ulHtQJ09gZrk4IB1ECitRSMAxs9UMCpxD7D-fkX6Q4YBa24q_96J9P1a5A=s0-h14-rp,Investing.com UK,,2023-10-17 21:28:54.781759
Weather Words: 'Pentad' | Weather.com,,8 hours ago,2023-10-17 13:28:56.723012,news.google.com/./articles/CBMiRWh0dHBzOi8vd2VhdGhlci5jb20vbmV3cy93ZWF0aGVyL25ld3MvMjAyMy0xMC0xNy13ZWF0aGVyLXdvcmRzLXBlbnRhZNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://weather.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Weather Channel,,2023-10-17 21:28:54.781759
NIST Announces New Board Members to Launch Semiconductor ...,,8 hours ago,2023-10-17 13:28:56.718837,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3Lm1lcml0YWxrLmNvbS9hcnRpY2xlcy9uaXN0LWFubm91bmNlcy1uZXctYm9hcmQtbWVtYmVycy10by1sYXVuY2gtc2VtaWNvbmR1Y3Rvci1jZW50ZXIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.meritalk.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",MeriTalk,,2023-10-17 21:28:54.781759
Rising AI Use Paired With Layoffs Invites Age Bias Litigation,,8 hours ago,2023-10-17 13:28:56.716950,news.google.com/./articles/CBMibmh0dHBzOi8vbmV3cy5ibG9vbWJlcmdsYXcuY29tL2RhaWx5LWxhYm9yLXJlcG9ydC9yaXNpbmctYWktdXNlLXBhaXJlZC13aXRoLWxheW9mZnMtaW52aXRlcy1hZ2UtYmlhcy1saXRpZ2F0aW9u0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/KeLXRlFsUTtfpicMMnauselyo4ffLP3xFvZic6Lxyc6ZOJC9zVpDAZQ1uCKOrzbvQdJPAnAzyg=s0-h14-rp,Bloomberg Law,,2023-10-17 21:28:54.781759
