title,desc,date,datetime,link,img,media,site,log_date,subject
Watch: Chinese fighter jet flies dangerously close to US military plane,,4 days ago,2023-10-18 20:24:04.642478,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL3dvcmxkLzIwMjMvMTAvMTgvY2hpbmVzZS1maWdodGVyLWpldC11cy1taWxpdGFyeS1jb250ZC1uby1vcmlnLmNubtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,1698017042.267831,US-Military
344th Military Intelligence Battalion Assumption of Responsibility,,5 days ago,2023-10-17 20:24:04.658518,news.google.com/./articles/CBMiigFodHRwczovL3d3dy5nb29kZmVsbG93LmFmLm1pbC9OZXdzcm9vbS9BcnRpY2xlLURpc3BsYXkvQXJ0aWNsZS8zNTYwMjY2LzM0NHRoLW1pbGl0YXJ5LWludGVsbGlnZW5jZS1iYXR0YWxpb24tYXNzdW1wdGlvbi1vZi1yZXNwb25zaWJpbGl0eS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.goodfellow.af.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Goodfellow Air Force Base,,1698017042.267831,US-Military
"American, South Korean troops leverage expertise at Idaho National ...",,5 days ago,2023-10-17 20:24:04.657521,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LmFybXkubWlsL2FydGljbGUvMjcwODYzL2FtZXJpY2FuX3NvdXRoX2tvcmVhbl90cm9vcHNfbGV2ZXJhZ2VfZXhwZXJ0aXNlX2F0X2lkYWhvX25hdGlvbmFsX2xhYm9yYXRvcnnSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.army.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",United States Army,,1698017042.267831,US-Military
U.S. Army Leaders Argue Service's Relevance in the Pacific - USNI ...,,5 days ago,2023-10-17 20:24:04.657521,news.google.com/./articles/CBMiWWh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIzLzEwLzE3L3Utcy1hcm15LWxlYWRlcnMtYXJndWUtc2VydmljZXMtcmVsZXZhbmNlLWluLXRoZS1wYWNpZmlj0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://news.usni.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",USNI News,,1698017042.267831,US-Military
The Need to Train Data-Literate U.S. Army Commanders,,5 days ago,2023-10-17 20:24:04.657521,news.google.com/./articles/CBMiVmh0dHBzOi8vd2Fyb250aGVyb2Nrcy5jb20vMjAyMy8xMC90aGUtbmVlZC10by10cmFpbi1kYXRhLWxpdGVyYXRlLXUtcy1hcm15LWNvbW1hbmRlcnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jR0X1lUCmdbNDqz4qGzaWFXu1VmsAd3ulByDf4v5pvzavi7eYUMVa_zyeDSKz7SeXqW0i3aVpok=s0-h14-rp,War On The Rocks,,1698017042.267831,US-Military
"Wiesbaden DFMWR managers join together to brainstorm, enhance ...",,5 days ago,2023-10-17 20:24:04.656513,news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LmFybXkubWlsL2FydGljbGUvMjcwODUzL3dpZXNiYWRlbl9kZm13cl9tYW5hZ2Vyc19qb2luX3RvZ2V0aGVyX3RvX2JyYWluc3Rvcm1fZW5oYW5jZV9zb2xkaWVyX2FuZF9mYW1pbHlfc3VwcG9ydNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.army.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",United States Army,,1698017042.267831,US-Military
US Army activates another SHORAD battery in Europe as base in ...,,5 days ago,2023-10-17 20:24:04.656513,news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3LnN0cmlwZXMuY29tL2JyYW5jaGVzL2FybXkvMjAyMy0xMC0xNy9zaG9yYWQtYmF0dGVyeS1yZWFjdGl2YXRlZC12aWNlbnphLTExNzM0NTMwLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.stripes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Stars and Stripes,,1698017042.267831,US-Military
The U.S. Military Once Tried Developing Single-Person Helicopters,,5 days ago,2023-10-17 20:24:04.654595,news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LnBvcHVsYXJtZWNoYW5pY3MuY29tL21pbGl0YXJ5L2F2aWF0aW9uL2E0NTU0OTk3MC9mbHlpbmctcGxhdGZvcm1zLW1pbGl0YXJ5LWhpc3Rvcnkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.popularmechanics.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Popular Mechanics,,1698017042.267831,US-Military
House Republican Floats Bill to Authorize US Military Action in Iran ...,,5 days ago,2023-10-17 20:24:04.653598,news.google.com/./articles/CBMiQWh0dHBzOi8vd3d3LmNvbW1vbmRyZWFtcy5vcmcvbmV3cy9yZXB1YmxpY2FuLW1pbGl0YXJ5LWFjdGlvbi1pcmFu0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/3wBMFhyIsIdy13r2xhdFELThaO0zdRXYvUvklld0oyDXmLxs7B69kfRVHCd5eeHtonDI-tTJew=s0-h14-rp,Common Dreams,,1698017042.267831,US-Military
Scoop: White House has discussed U.S. military response if ...,,5 days ago,2023-10-17 20:24:04.650596,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzEwLzE3L2lzcmFlbC1uZXdzLXVzLW1pbGl0YXJ5LWhlemJvbGxhaC1hdHRhY2tz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/l85lUZ33FMIg2XGtWUFSQsRjWkxTQE_JPUVzDezzc7JDHPJO0PZgRCyNWe67UZZCQaNx6K97=s0-h14-rp,Axios,,1698017042.267831,US-Military
Growing number of U.S. military assets moved near Israel,,5 days ago,2023-10-17 20:24:04.650596,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL3dvcmxkLzIwMjMvMTAvMTcvZXhwLXUtcy10cm9vcHMtaXNyYWVsLW9yZW4tbGllYmVybWFubi0xMDE3MDFhc2VnMS1jbm5pLXdvcmxkLmNubtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,1698017042.267831,US-Military
"How the US military's moves, including 2,000 Marines, will play into the Israel-Gaza conflict",,5 days ago,2023-10-17 20:24:04.648603,news.google.com/./articles/CBMibWh0dHBzOi8vYWJjbmV3cy5nby5jb20vSW50ZXJuYXRpb25hbC91cy1taWxpdGFyeXMtbW92ZXMtaW5jbHVkaW5nLTIwMDAtbWFyaW5lcy1wbGF5LWlzcmFlbC9zdG9yeT9pZD0xMDQwNDczOTnSAXFodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9JbnRlcm5hdGlvbmFsL3VzLW1pbGl0YXJ5cy1tb3Zlcy1pbmNsdWRpbmctMjAwMC1tYXJpbmVzLXBsYXktaXNyYWVsL3N0b3J5P2lkPTEwNDA0NzM5OQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/V0d6PzDACN2-0fdsz7y4bIJYa76wXs-uwFW4ySmdgZnnFnOM2N4ziUtQYjvZWtnof3fCk6MvTioEwYmdCYjHWGHc-ZOOxuH5qwX6oA5wp7IPa3KA6Wbl_PEVJRkYWR-tU36Cdys15zXPQy-XdWVYzi0-bPMpQZKoyX2SyETZq8_pDXD0-54j88EHMeTw=s0-h14-rp,ABC News,,1698017042.267831,US-Military
"A Look at U.S. Military Service at the University, Past and Present ...",,5 days ago,2023-10-17 20:24:04.648603,news.google.com/./articles/CBMikAFodHRwOi8vd2VzbGV5YW5hcmd1cy5jb20vMjAyMy8xMC8xNi9hLWxvb2stYXQtdS1zLW1pbGl0YXJ5LXNlcnZpY2UtYXQtdGhlLXVuaXZlcnNpdHktcGFzdC1hbmQtcHJlc2VudC1zdHVkZW50LXBlcnNwZWN0aXZlcy1vbi10cmFpbmluZy1wcm9ncmFtcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=http://wesleyanargus.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Wesleyan Argus,,1698017042.267831,US-Military
Brown doubles enrollment of undergraduate U.S. military veterans ...,,5 days ago,2023-10-17 20:24:04.647601,news.google.com/./articles/CBMiLmh0dHBzOi8vd3d3LmJyb3duLmVkdS9uZXdzLzIwMjMtMTAtMTcvdmV0ZXJhbnPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.brown.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Brown University,,1698017042.267831,US-Military
"U.S. military open to drafting contingency plans with Japan, South ...",,5 days ago,2023-10-17 20:24:04.647601,news.google.com/./articles/CBMicGh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1BvbGl0aWNzL0RlZmVuc2UvVS5TLi1taWxpdGFyeS1vcGVuLXRvLWRyYWZ0aW5nLWNvbnRpbmdlbmN5LXBsYW5zLXdpdGgtSmFwYW4tU291dGgtS29yZWHSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/iSV8NnY3b7ZoSGn8KgM9zouOqDBT4Hd4jslHZZeDI_i5FmxiHXtMcVPhrdhGELgQUZCSYAzu=s0-h14-rp,Nikkei Asia,,1698017042.267831,US-Military
"China, US race to unleash killer AI robot soldiers as military power hangs in balance: experts",,5 days ago,2023-10-17 20:24:04.645598,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL2NoaW5hLXVzLXJhY2UtdW5sZWFzaC1raWxsZXItYWktcm9ib3Qtc29sZGllcnMtbWlsaXRhcnktcG93ZXItaGFuZ3MtYmFsYW5jZS1leHBlcnRz0gFyaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vdXMvY2hpbmEtdXMtcmFjZS11bmxlYXNoLWtpbGxlci1haS1yb2JvdC1zb2xkaWVycy1taWxpdGFyeS1wb3dlci1oYW5ncy1iYWxhbmNlLWV4cGVydHMuYW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/sI1WB0Q5duO4KjZqNG5iwyb-5Rt-WYpF7YJjAde847yk_-mOpMueyEcXZgjU5dIMJNdPwe2ICg=s0-h14-rp,Fox News,,1698017042.267831,US-Military
"Nearly 70% of US troops are overweight or obese, research report ...",,5 days ago,2023-10-17 20:24:04.645598,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LnN0cmlwZXMuY29tL3RoZWF0ZXJzL3VzLzIwMjMtMTAtMTcvbWlsaXRhcnktdHJvb3BzLW9iZXNlLW92ZXJ3ZWlnaHQtMTE3MzgyMTIuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.stripes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Stars and Stripes,,1698017042.267831,US-Military
Exclusive: Senior US general flies into Israel as its war with Hamas ...,,5 days ago,2023-10-17 20:24:04.644598,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL3Nlbmlvci11cy1nZW5lcmFsLWZsaWVzLWludG8taXNyYWVsLWl0cy13YXItd2l0aC1oYW1hcy1kZWVwZW5zLTIwMjMtMTAtMTcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017042.267831,US-Military
"U.S. Army, Navy and Air Force Struggle for Recruits. The Marines ...",,5 days ago,2023-10-17 20:24:04.644598,news.google.com/./articles/CBMiQGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMTAvMTcvdXMvbWFyaW5lcy1hcm15LXJlY3J1aXRzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/tDFSwtr61ZReDD_jw6kEPWegHMSqGEHx-ZS_t-e10We-GfWEPVYkn0uLk_Vn8XQHg8wcnhMWmug=s0-h14-rp,The New York Times,,1698017042.267831,US-Military
Pentagon Declassifies Evidence of China's Increased Harassment ...,,5 days ago,2023-10-17 20:24:04.642478,news.google.com/./articles/CBMijgFodHRwczovL3d3dy5taWxpdGFyeS5jb20vZGFpbHktbmV3cy8yMDIzLzEwLzE3L3BlbnRhZ29uLWRlY2xhc3NpZmllcy1ldmlkZW5jZS1vZi1jaGluYXMtaW5jcmVhc2VkLWhhcmFzc21lbnQtb2YtdXMtZm9yY2VzLXdlc3Rlcm4tcGFjaWZpYy5odG1s0gGSAWh0dHBzOi8vd3d3Lm1pbGl0YXJ5LmNvbS9kYWlseS1uZXdzLzIwMjMvMTAvMTcvcGVudGFnb24tZGVjbGFzc2lmaWVzLWV2aWRlbmNlLW9mLWNoaW5hcy1pbmNyZWFzZWQtaGFyYXNzbWVudC1vZi11cy1mb3JjZXMtd2VzdGVybi1wYWNpZmljLmh0bWwvYW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UG92eUKTGEUIDHoSUp00caIsW3BPYG-0Vh1zDwR3DClFDHxEXx4x-9D9G0u8iRw3k8fGL9Gx_w=s0-h14-rp,Military.com,,1698017042.267831,US-Military
U.S. details risky Chinese military aircraft maneuvers over past two ...,,5 days ago,2023-10-17 20:24:04.642478,news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL3VzLWRldGFpbHMtcmlza3ktY2hpbmVzZS1taWxpdGFyeS1haXJjcmFmdC1tYW5ldXZlcnMtb3Zlci1wYXN0LXR3by15ZWFycy0yMDIzLTEwLTE3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017042.267831,US-Military
U.S. military draft not returning amid Israel Hamas war,,6 days ago,2023-10-16 20:24:04.655518,news.google.com/./articles/CBMinwFodHRwczovL3d3dy4xMWFsaXZlLmNvbS92aWRlby9uZXdzL3ZlcmlmeS9pc3JhZWwtaGFtYXMtd2FyL3VzLW1pbGl0YXJ5LWRyYWZ0LW5vdC1yZXR1cm5pbmctYW1pZC1pc3JhZWwtaGFtYXMtd2FyLXZpZGVvLzUzNi05OTMwYWMxNC0wZDhhLTQ5MDgtYjg2OS00MGJjNWFlNjZhYTbSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.11alive.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",11Alive.com WXIA,,1698017042.267831,US-Military
Jewish leaders back Sen. Richard Blumenthal's push to increase ...,,6 days ago,2023-10-16 20:24:04.652603,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5jdHB1YmxpYy5vcmcvbmV3cy8yMDIzLTEwLTE2L2pld2lzaC1sZWFkZXJzLWJhY2stc2VuLXJpY2hhcmQtYmx1bWVudGhhbHMtcHVzaC10by1pbmNyZWFzZS11LXMtbWlsaXRhcnktYWlkLWZvci1pc3JhZWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/B3kKyl_Wg-YsVpQtltW1wWE6M9t82jZN-dMdIauu3jNZND0p5hlmtWtKKF2W0pJvQw4reMUFfQ=s0-h14-rp,Connecticut Public,,1698017042.267831,US-Military
"US military participates in Seoul ADEX 23 with flyovers, aerial ...",,6 days ago,2023-10-16 20:24:04.650596,news.google.com/./articles/CBMijgFodHRwczovL3d3dy5wYWNhZi5hZi5taWwvTmV3cy9BcnRpY2xlLURpc3BsYXkvQXJ0aWNsZS8zNTU4NTI5L3VzLW1pbGl0YXJ5LXBhcnRpY2lwYXRlcy1pbi1zZW91bC1hZGV4LTIzLXdpdGgtZmx5b3ZlcnMtYWVyaWFsLWRlbW9uc3RyYXRpb25zLXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.pacaf.af.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",pacaf.af.mil,,1698017042.267831,US-Military
"All 31 Abrams Tanks in Ukraine, US Military Confirms to VOA",,6 days ago,2023-10-16 20:24:04.649602,news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2EvYWxsLTMxLWFicmFtcy10YW5rcy1pbi11a3JhaW5lLXVzLW1pbGl0YXJ5LWNvbmZpcm1zLXRvLXZvYS83MzEzOTE4Lmh0bWzSAWNodHRwczovL3d3dy52b2FuZXdzLmNvbS9hbXAvYWxsLTMxLWFicmFtcy10YW5rcy1pbi11a3JhaW5lLXVzLW1pbGl0YXJ5LWNvbmZpcm1zLXRvLXZvYS83MzEzOTE4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/j-l1APd3QQ-0Mwq0igDckh1yBMcexx5zY8fCe7JtcrU3pugJsd2zCfDLEkwsGByS8W25hYRi1g2-POLUUrAdhUaKKr5EGrpuYCr-RXqdJPRaaup1cl_WZALIA7JwM28HX4Og6YhiabLJGBmRld13ZkC2xZbGGCObLhWqV9kuO1WJISRMt_p0Nb7aO1cy=s0-h14-rp,Voice of America - VOA News,,1698017042.267831,US-Military
U.S. Foreign Policy Increasingly Relies on Military Interventions,,6 days ago,2023-10-16 20:24:04.649602,news.google.com/./articles/CBMiXWh0dHBzOi8vbm93LnR1ZnRzLmVkdS8yMDIzLzEwLzE2L3VzLWZvcmVpZ24tcG9saWN5LWluY3JlYXNpbmdseS1yZWxpZXMtbWlsaXRhcnktaW50ZXJ2ZW50aW9uc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/FV3kcTa4Ixr6GK5BSJ7bpZIS5BLxHEziF9qFnmUNNMBMYGGCIXxruMZbm3-YU7gmXt7I2kpOKw=s0-h14-rp,Tufts Now,,1698017042.267831,US-Military
US Marine rapid response force moving toward Israel as Pentagon ...,,6 days ago,2023-10-16 20:24:04.649602,news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMC8xNi9wb2xpdGljcy91cy1tYXJpbmVzLXBlbnRhZ29uLWlzcmFlbC9pbmRleC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/8zdvTbISHUn-4iHkauW-_yQSGPD9BMrx9EWfqTIhiVm2YMYqhHC1HJWNDQoSOkMk0MRPYKxjIg=s0-h14-rp,CNN,,1698017042.267831,US-Military
Southcom Aims to Create Maintenance Partnerships With South ...,,6 days ago,2023-10-16 20:24:04.647601,news.google.com/./articles/CBMijwFodHRwczovL3d3dy5kZWZlbnNlLmdvdi9OZXdzL05ld3MtU3Rvcmllcy9BcnRpY2xlL0FydGljbGUvMzU1ODg5MC9zb3V0aGNvbS1haW1zLXRvLWNyZWF0ZS1tYWludGVuYW5jZS1wYXJ0bmVyc2hpcHMtd2l0aC1zb3V0aC1hbWVyaWNhbi1uYXRpb25zL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.defense.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Department of Defense,,1698017042.267831,US-Military
DOD Remains Resolute in Support of Israel > U.S,,6 days ago,2023-10-16 20:24:04.647601,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmRlZmVuc2UuZ292L05ld3MvTmV3cy1TdG9yaWVzL0FydGljbGUvQXJ0aWNsZS8zNTU4NzE1L2RvZC1yZW1haW5zLXJlc29sdXRlLWluLXN1cHBvcnQtb2YtaXNyYWVsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.defense.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Department of Defense,,1698017042.267831,US-Military
Lendlease expands US military housing portfolio,,6 days ago,2023-10-16 20:24:04.646599,news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmNvbnN0cnVjdGlvbmRpdmUuY29tL25ld3MvbGVuZGxlYXNlLW1pbGl0YXJ5LWhvdXNpbmctZXhwYW5zaW9uLWFybXkvNjk2NTU3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/p4P_URR4SM7ZmY6Rv7-Vm0FAYwf9aMbwaZL4yXaylrj1shJA_hF-eq_-EUSAd7YQPDbxi64v=s0-h14-rp,Construction Dive,,1698017042.267831,US-Military
"No, the United States is not bringing back the draft",,6 days ago,2023-10-16 20:24:04.645598,news.google.com/./articles/CBMiqQFodHRwczovL3d3dy52ZXJpZnl0aGlzLmNvbS9hcnRpY2xlL25ld3MvdmVyaWZ5L2lzcmFlbC1oYW1hcy13YXIvbm8tdXMtbWlsaXRhcnktZHJhZnQtZXhlY3V0aXZlLW9yZGVyLWlzcmFlbC1oYW1hcy13YXItZmFjdC1jaGVjay81MzYtZTUxMTU3NDYtZDg2Zi00NWExLWJmNDMtZjE4MGQ3NmYxM2Uw0gGtAWh0dHBzOi8vd3d3LnZlcmlmeXRoaXMuY29tL2FtcC9hcnRpY2xlL25ld3MvdmVyaWZ5L2lzcmFlbC1oYW1hcy13YXIvbm8tdXMtbWlsaXRhcnktZHJhZnQtZXhlY3V0aXZlLW9yZGVyLWlzcmFlbC1oYW1hcy13YXItZmFjdC1jaGVjay81MzYtZTUxMTU3NDYtZDg2Zi00NWExLWJmNDMtZjE4MGQ3NmYxM2Uw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/GofCzqgJ6BDrVpJQULvo-OoWRdzRJsn00jnvagk4trZYDBqYGIWRv54AbJoTdPxVQX6Gte1fzCDEnISdZdTqWlOohwMhN2o2H4aV_5ApU2zHxiFlo-Qxj3TgEHSg_Em04rZmvRtGqUG3dhC06KiVBjdid5Xc-1dmff8ZkL9uLHbzDF-0vCjUMuxunA=s0-h14-rp,VERIFYThis.com,,1698017042.267831,US-Military
The US Is Moving Quickly to Boost Israel's Military. A Look at What ...,,7 days ago,2023-10-15 20:24:04.648603,news.google.com/./articles/CBMif2h0dHBzOi8vd3d3Lm1pbGl0YXJ5LmNvbS9kYWlseS1uZXdzLzIwMjMvMTAvMTUvdXMtbW92aW5nLXF1aWNrbHktYm9vc3QtaXNyYWVscy1taWxpdGFyeS1sb29rLXdoYXQtYXNzaXN0YW5jZS1pdHMtcHJvdmlkaW5nLmh0bWzSAYMBaHR0cHM6Ly93d3cubWlsaXRhcnkuY29tL2RhaWx5LW5ld3MvMjAyMy8xMC8xNS91cy1tb3ZpbmctcXVpY2tseS1ib29zdC1pc3JhZWxzLW1pbGl0YXJ5LWxvb2std2hhdC1hc3Npc3RhbmNlLWl0cy1wcm92aWRpbmcuaHRtbC9hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UG92eUKTGEUIDHoSUp00caIsW3BPYG-0Vh1zDwR3DClFDHxEXx4x-9D9G0u8iRw3k8fGL9Gx_w=s0-h14-rp,Military.com,,1698017042.267831,US-Military
"U.S. military pledges principled, responsible approach to artificial ...",,7 days ago,2023-10-15 20:24:04.646599,news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LmNpdHl2aWV3bmMuY29tL3N0b3JpZXMvdXMtbWlsaXRhcnktcGxlZGdlcy1wcmluY2lwbGVkLXJlc3BvbnNpYmxlLWFwcHJvYWNoLXRvLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLDYxNTY00gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cityviewnc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CityView,,1698017042.267831,US-Military
"No, US Military Isn't 'Laying Groundwork' For a Draft",,8 days ago,2023-10-14 20:24:04.655518,news.google.com/./articles/CBMiaWh0dHBzOi8vd3d3LnJlYWxjbGVhcmRlZmVuc2UuY29tLzIwMjMvMTAvMTQvbm9fdXNfbWlsaXRhcnlfaXNudF9sYXlpbmdfZ3JvdW5kd29ya19mb3JfYV9kcmFmdF85ODYxMTYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/O94tniZ9anHLOq9RDRBP44Pxe-GOBEVTQiSRshDheHZtd4NNnyQ7PGkiWPWikIFuUXVYuhrS=s0-h14-rp,RealClearDefense,,1698017042.267831,US-Military
"Q&A: America’s 20-Year War in Afghanistan Is Over, but Some of the ...",,8 days ago,2023-10-14 20:24:04.647601,news.google.com/./articles/CBMibmh0dHBzOi8vaW5zaWRlY2xpbWF0ZW5ld3Mub3JnL25ld3MvMTQxMDIwMjMvcmVwb3J0ZXItcHJvYmVzLXVzLW1pbGl0YXJ5LWVudmlyb25tZW50YWwtZGV2YXN0YXRpb24tYWZnaGFuaXN0YW4v0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://insideclimatenews.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",InsideClimate News,,1698017042.267831,US-Military
"Celebrating Hispanic heritage and Army service in Vicenza, Italy",,8 days ago,2023-10-14 20:24:04.645598,news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmFybXkubWlsL2FydGljbGUvMjcwODEyL2NlbGVicmF0aW5nX2hpc3BhbmljX2hlcml0YWdlX2FuZF9hcm15X3NlcnZpY2VfaW5fdmljZW56YV9pdGFsedIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.army.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",United States Army,,1698017042.267831,US-Military
US military removed crashed helicopter from Columbia River in ...,,9 days ago,2023-10-13 20:24:04.658518,news.google.com/./articles/CBMikwFodHRwczovL3d3dy5raHEuY29tL25ld3MvdXMtbWlsaXRhcnktcmVtb3ZlZC1jcmFzaGVkLWhlbGljb3B0ZXItZnJvbS1jb2x1bWJpYS1yaXZlci1pbi1ncmFudC1jb3VudHkvdmlkZW9fYzI4YjAwNDAtNjlkNi0xMWVlLTliYmItNGY1YTRhMjE1OWU4Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/fyq1YnybVXj704EUPGpbSxAWkfqUd-Xn3p8WkbCiJLbGnGZyyOrsG7O1SSHZZLC8ilfEB4wmCQ=s0-h14-rp,KHQ Right Now,,1698017042.267831,US-Military
