title,desc,date,datetime,link,img,media,site,log_date,subject
"रूस का बड़ा भाई बनने की कोशिश में चीन, अमेरिका का डर दिखा पुतिन को दबा रहे शी जिनपिंग!",,2 days ago,2023-10-20 20:24:02.261978,news.google.com/./articles/CBMitgFodHRwczovL25hdmJoYXJhdHRpbWVzLmluZGlhdGltZXMuY29tL3dvcmxkL3Jlc3Qtb2YtZXVyb3BlL3RyYWRlLXdhci1uZXdzLXdoeS1jaGluYS1hdHRlbXB0cy10by1lbWVyZ2UtYXMtc2VuaW9yLXBhcnRuZXItb2YtcnVzc2lhLXZsYWRpbWlyLXB1dGluLXhpLWppbnBpbmcvYXJ0aWNsZXNob3cvMTA0NTg2ODIwLmNtc9IBugFodHRwczovL25hdmJoYXJhdHRpbWVzLmluZGlhdGltZXMuY29tL3dvcmxkL3Jlc3Qtb2YtZXVyb3BlL3RyYWRlLXdhci1uZXdzLXdoeS1jaGluYS1hdHRlbXB0cy10by1lbWVyZ2UtYXMtc2VuaW9yLXBhcnRuZXItb2YtcnVzc2lhLXZsYWRpbWlyLXB1dGluLXhpLWppbnBpbmcvYW1wX2FydGljbGVzaG93LzEwNDU4NjgyMC5jbXM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/lHwhmwFZP_N78sg6a1oOQMDz3mBu21_eq7BRKZHLjNYglQp4XQl2hrVKS0M9fDKiqK3xZVIrzw=s0-h14-rp,NBT नवभारत टाइम्स (Navbharat Times),,1698017039.974711,Rusia-China-Alliance
BRI's initial phase helps end power outages: minister,,2 days ago,2023-10-20 20:24:02.259950,news.google.com/./articles/CBMiIWh0dHBzOi8vd3d3LmRhd24uY29tL25ld3MvMTc4MjUxNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.dawn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",DAWN.com,,1698017039.974711,Rusia-China-Alliance
2-day Model G-20 summit from today,,2 days ago,2023-10-20 20:24:02.258949,news.google.com/./articles/CBMibGh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkva2FucHVyLzItZGF5LW1vZGVsLWctMjAtc3VtbWl0LWZyb20tdG9kYXkvYXJ0aWNsZXNob3cvMTA0NTY5NzczLmNtc9IBcGh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkva2FucHVyLzItZGF5LW1vZGVsLWctMjAtc3VtbWl0LWZyb20tdG9kYXkvYW1wX2FydGljbGVzaG93LzEwNDU2OTc3My5jbXM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/d9mz-OKghOQPsgxRv1BQzQAI44ifiA_6aAk-gRwo4_32mZXM-TSd5vIY1rL1P2LUH9mFQPnUSRE=s0-h14-rp,Times of India,,1698017039.974711,Rusia-China-Alliance
"Multipolarity: China, Russia, Israel, India, and the difficult birth of a ...",,2 days ago,2023-10-20 20:24:02.254951,news.google.com/./articles/CBMicmh0dHBzOi8vbWljaGFlbC1odWRzb24uY29tLzIwMjMvMTAvbXVsdGlwb2xhcml0eS1jaGluYS1ydXNzaWEtaXNyYWVsLWluZGlhLWFuZC10aGUtZGlmZmljdWx0LWJpcnRoLW9mLWEtbmV3LXdvcmxkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://michael-hudson.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Michael Hudson,,1698017039.974711,Rusia-China-Alliance
"Nishan Book House in Perm, Russia: Building Bridges through Books",,2 days ago,2023-10-20 20:24:02.254951,news.google.com/./articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9uaXNoYW4tYm9vay1ob3VzZS1wZXJtLXJ1c3NpYS0yMzI3MDA3NTUuaHRtbNIBU2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL25pc2hhbi1ib29rLWhvdXNlLXBlcm0tcnVzc2lhLTIzMjcwMDc1NS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698017039.974711,Rusia-China-Alliance
BRICS: Russia & China Agree to $25B Deal in Local Currency,,2 days ago,2023-10-20 20:24:02.253981,news.google.com/./articles/CBMiUGh0dHBzOi8vd2F0Y2hlci5ndXJ1L25ld3MvYnJpY3MtcnVzc2lhLWNoaW5hLWFncmVlLXRvLTI1Yi1kZWFsLWluLWxvY2FsLWN1cnJlbmN50gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/VjYM0n5GxaA-rvVORRT4ryY-fUttOkpvmDsbVVisWCo7gsy2xz9VCOf04ZOde4LkxOrEgoBn=s0-h14-rp,Watcher Guru,,1698017039.974711,Rusia-China-Alliance
"U.S., EU leaders vow to reduce China dependency",,2 days ago,2023-10-20 20:24:02.252985,news.google.com/./articles/CBMiZ2h0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1BvbGl0aWNzL0ludGVybmF0aW9uYWwtcmVsYXRpb25zL1UuUy4tRVUtbGVhZGVycy12b3ctdG8tcmVkdWNlLUNoaW5hLWRlcGVuZGVuY3nSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/iSV8NnY3b7ZoSGn8KgM9zouOqDBT4Hd4jslHZZeDI_i5FmxiHXtMcVPhrdhGELgQUZCSYAzu=s0-h14-rp,Nikkei Asia,,1698017039.974711,Rusia-China-Alliance
Putin in trouble over potential Ukraine attack into key Russia territory,,3 days ago,2023-10-19 20:24:02.262981,news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbmV3cy93b3JsZC8xODI1NTA3L1VrcmFpbmUtd2FyLWxpdmUtVmxhZGltaXItUHV0aW4tUnVzc2lh0gFXaHR0cHM6Ly93d3cuZXhwcmVzcy5jby51ay9uZXdzL3dvcmxkLzE4MjU1MDcvVWtyYWluZS13YXItbGl2ZS1WbGFkaW1pci1QdXRpbi1SdXNzaWEvYW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/sZdj9dL-TdwqWYBdUr-Tb2JlyopAGQF6FZvio5uCoBDPw21wPxxwA-V5rAdGUNzUP__wIL3Z4Q=s0-h14-rp,Express,,1698017039.974711,Rusia-China-Alliance
The dysfunctional US as great and powerful friend | The Strategist,,3 days ago,2023-10-19 20:24:02.259950,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LmFzcGlzdHJhdGVnaXN0Lm9yZy5hdS90aGUtZHlzZnVuY3Rpb25hbC11cy1hcy1ncmVhdC1hbmQtcG93ZXJmdWwtZnJpZW5kL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.aspistrategist.org.au&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Strategist,,1698017039.974711,Rusia-China-Alliance
"Hamas says Russia, China tried for Ceasefire but US vetoed",,3 days ago,2023-10-19 20:24:02.255990,news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LmRhd24uY29tL25ld3MvMTc4MjE2Mi9oYW1hcy1zYXlzLXJ1c3NpYS1jaGluYS10cmllZC1mb3ItY2Vhc2VmaXJlLWJ1dC11cy12ZXRvZWQtZGF3bi1uZXdzLWVuZ2xpc2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.dawn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",DAWN.com,,1698017039.974711,Rusia-China-Alliance
NATO is more like a sect rather than a union of equals: Russian FM ...,,3 days ago,2023-10-19 20:24:02.254951,news.google.com/./articles/CBMiNGh0dHBzOi8vd3d3Lmdsb2JhbHRpbWVzLmNuL3BhZ2UvMjAyMzEwLzEzMDAxODcuc2h0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.globaltimes.cn&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Global Times,,1698017039.974711,Rusia-China-Alliance
Chinese vice premier calls for closer energy partnership with Russia,,3 days ago,2023-10-19 20:24:02.252985,news.google.com/./articles/CBMiS2h0dHA6Ly93d3cuY2hpbmEub3JnLmNuL2NoaW5hL09mZl90aGVfV2lyZS8yMDIzLTEwLzE5L2NvbnRlbnRfMTE2NzYwNzExLmh0bdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=http://www.china.org.cn&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",China.org,,1698017039.974711,Rusia-China-Alliance
"US Envoy to China Talks Hamas, Russia, Taiwan, Chips",,3 days ago,2023-10-19 20:24:02.251995,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0xMC0yMC91cy1lbnZveS10by1jaGluYS10YWxrcy1oYW1hcy1ydXNzaWEtdGFpd2FuLWNoaXBzLXZpZGVv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/NGEszdY4BPKjXpMWL2fgAHQasyKjNgr-yPt6p2ELILT6x6SV6gjNxJgplAAFTRD6-UhwMebPlA=s0-h14-rp,Bloomberg,,1698017039.974711,Rusia-China-Alliance
"Ukraine latest: Russia, China in 'close coordination' on Middle East ...",,3 days ago,2023-10-19 20:24:02.251995,news.google.com/./articles/CBMijQFodHRwczovL2FzaWEubmlra2VpLmNvbS9Qb2xpdGljcy9Va3JhaW5lLXdhci9Va3JhaW5lLXdhci1GcmVlLXRvLXJlYWQvVWtyYWluZS1sYXRlc3QtUnVzc2lhLUNoaW5hLWluLWNsb3NlLWNvb3JkaW5hdGlvbi1vbi1NaWRkbGUtRWFzdC1jcmlzaXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/iSV8NnY3b7ZoSGn8KgM9zouOqDBT4Hd4jslHZZeDI_i5FmxiHXtMcVPhrdhGELgQUZCSYAzu=s0-h14-rp,Nikkei Asia,,1698017039.974711,Rusia-China-Alliance
Russia Says It Is Coordinating Middle East Policy With China,,3 days ago,2023-10-19 20:24:02.250984,news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LnJmZXJsLm9yZy9hL3J1c3NpYS1jaGluYS1jb29yZGluYXRpbmctbWlkZGxlLWVhc3QtcG9saWN5LWlzcmFlbC1oYW1hcy8zMjY0NTY5My5odG1s0gFhaHR0cHM6Ly93d3cucmZlcmwub3JnL2FtcC9ydXNzaWEtY2hpbmEtY29vcmRpbmF0aW5nLW1pZGRsZS1lYXN0LXBvbGljeS1pc3JhZWwtaGFtYXMvMzI2NDU2OTMuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/632E7Zf6AvIUCRyEF4cqKMO1NMo-27tboaItC3bsT-kgczfqLuVXzwrB9_qtFH8rBKh8c-3hFIMosmUjGmXu_BfmDQCuPHiL2lYrcHaPteZFeERDrwtAdWy178OV4PratVzeHZGCnXDY5IkcXtwNTpjTdr8cc2E-c6MmA-tA9fMMOuQa5gtaRJ28-nST=s0-h14-rp,Radio Free Europe / Radio Liberty,,1698017039.974711,Rusia-China-Alliance
EU Maintains Sanctions against Iran's Ballistic Missiles,,4 days ago,2023-10-18 20:24:02.261978,news.google.com/./articles/CBMiYGh0dHBzOi8vZW5nbGlzaC5hYXdzYXQuY29tL3dvcmxkLzQ2MTIzNzEtZXUtbWFpbnRhaW5zLXNhbmN0aW9ucy1hZ2FpbnN0LWlyYW5zLWJhbGxpc3RpYy1taXNzaWxlc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/ETGEjYfk0lzj_12iH-hae3TzjzeBJEpAYsx6ww7waA_muL9XV6nvdb4NUx5oWDAu6S77NgDfSPM=s0-h14-rp,Asharq Al-awsat - English,,1698017039.974711,Rusia-China-Alliance
Biden-Bibi & Xi-Putin summits reflect new international global ...,,4 days ago,2023-10-18 20:24:02.260986,news.google.com/./articles/CBMijQFodHRwczovL20udGltZXNvZmluZGlhLmNvbS93b3JsZC9taWRkbGUtZWFzdC9iaWRlbi1iaWJpLXhpLXB1dGluLXN1bW1pdHMtcmVmbGVjdC1uZXctaW50ZXJuYXRpb25hbC1nbG9iYWwtZGl2aXNpb25zL2FydGljbGVzaG93LzEwNDUzOTE3My5jbXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://m.timesofindia.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",IndiaTimes,,1698017039.974711,Rusia-China-Alliance
China and Russia Exploiting Divisions in Middle East,,4 days ago,2023-10-18 20:24:02.255990,news.google.com/./articles/CBMiZGh0dHBzOi8vZXVyb3BlYW5jb25zZXJ2YXRpdmUuY29tL2FydGljbGVzL25ld3MvY2hpbmEtYW5kLXJ1c3NpYS1leHBsb2l0aW5nLWRpdmlzaW9ucy1pbi1taWRkbGUtZWFzdC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://europeanconservative.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The European Conservative,,1698017039.974711,Rusia-China-Alliance
What the China-Russia Alliance Means for the US and the World,,4 days ago,2023-10-18 20:24:02.249984,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTEwLTE4L3doYXQtdGhlLWNoaW5hLXJ1c3NpYS1hbGxpYW5jZS1tZWFucy1mb3ItdGhlLXVzLWFuZC10aGUtd29ybGTSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/NGEszdY4BPKjXpMWL2fgAHQasyKjNgr-yPt6p2ELILT6x6SV6gjNxJgplAAFTRD6-UhwMebPlA=s0-h14-rp,Bloomberg,,1698017039.974711,Rusia-China-Alliance
History Makes the Case for Helping Ukraine,,5 days ago,2023-10-17 20:24:02.261978,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3LnRoZWNpcGhlcmJyaWVmLmNvbS9jb2x1bW5fYXJ0aWNsZS9oaXN0b3J5LW1ha2VzLXRoZS1jYXNlLWZvci1oZWxwaW5nLXVrcmFpbmXSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thecipherbrief.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Cipher Brief,,1698017039.974711,Rusia-China-Alliance
Azerbaijan's ED News: Multilateral Diplomacy Under Scrutiny – OpEd,,5 days ago,2023-10-17 20:24:02.260986,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LmV1cmFzaWFyZXZpZXcuY29tLzE4MTAyMDIzLWF6ZXJiYWlqYW5zLWVkLW5ld3MtbXVsdGlsYXRlcmFsLWRpcGxvbWFjeS11bmRlci1zY3J1dGlueS1vcGVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/Rk6vNNIoVx8kdWxMl-m9TM54BzL1A3Ewjputr0Z9CoVaQXM_Wi3p4LyN43RHcrTVMBCyInt83A=s0-h14-rp,Eurasia Review,,1698017039.974711,Rusia-China-Alliance
Is Russia preparing to conduct nuclear tests?,,5 days ago,2023-10-17 20:24:02.258949,news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3LmR3LmNvbS9lbi9pcy1ydXNzaWEtcHJlcGFyaW5nLXRvLWNvbmR1Y3QtbnVjbGVhci10ZXN0cy9hLTY3MTI2MzM20gFNaHR0cHM6Ly9hbXAuZHcuY29tL2VuL2lzLXJ1c3NpYS1wcmVwYXJpbmctdG8tY29uZHVjdC1udWNsZWFyLXRlc3RzL2EtNjcxMjYzMzY?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/7XapzgFjx4i8nazdMN49OvVmgOWoxa2SKwptZ3NrDZNh1R9oNBlrFOru-eGg1TT9sDKy-jOv=s0-h14-rp,DW (English),,1698017039.974711,Rusia-China-Alliance
How the Israel-Hamas war is exposing the new limits of US power,,5 days ago,2023-10-17 20:24:02.258949,news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaG93LWlzcmFlbC1oYW1hcy13YXItZXhwb3NpbmctbmV3LWxpbWl0cy1vZi11cy1wb3dlci0yMDIzLTEw0gFgaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9ob3ctaXNyYWVsLWhhbWFzLXdhci1leHBvc2luZy1uZXctbGltaXRzLW9mLXVzLXBvd2VyLTIwMjMtMTA_YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/dnezbGzIKlcPlhGR0kXx4osDChPmyqnlhHZ9F4lLCbboxfA3E7MpxJbynvVsItCX4_yggXdZ=s0-h14-rp,Business Insider,,1698017039.974711,Rusia-China-Alliance
"Daily Review: US and Venezuela Strike Deal on Oil, Elections",,5 days ago,2023-10-17 20:24:02.257983,news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3LndvcmxkcG9saXRpY3NyZXZpZXcuY29tL2RhaWx5LXJldmlldy11cy12ZW5lenVlbGEtZGVhbC1vaWwtZWxlY3Rpb25zL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/1BXjEZsLCVFgjm613lII9J22U3-o7mnKo9raPsBG2gQgN3hD3mvEAjvlZ_3WvPCJaFHqf0T1=s0-h14-rp,World Politics Review,,1698017039.974711,Rusia-China-Alliance
China's 'Sea Turtles' Will Soon Have to Pick Sides,,5 days ago,2023-10-17 20:24:02.257983,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTEwLTE3L2NoaW5hLXMtc2VhLXR1cnRsZXMtd2lsbC1zb29uLWhhdmUtdG8tcGljay1zaWRlc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/NGEszdY4BPKjXpMWL2fgAHQasyKjNgr-yPt6p2ELILT6x6SV6gjNxJgplAAFTRD6-UhwMebPlA=s0-h14-rp,Bloomberg,,1698017039.974711,Rusia-China-Alliance
Pakistan seeks investment in solar parks to cut energy bill,,5 days ago,2023-10-17 20:24:02.257983,news.google.com/./articles/CBMiIWh0dHBzOi8vd3d3LmRhd24uY29tL25ld3MvMTc4MTcxNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.dawn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",DAWN.com,,1698017039.974711,Rusia-China-Alliance
Putin begins visit in China underscoring ties amid Ukraine war and ...,,5 days ago,2023-10-17 20:24:02.257983,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LmhvdXN0b25jaHJvbmljbGUuY29tL25ld3Mvd29ybGQvYXJ0aWNsZS9wdXRpbi1iZWdpbnMtdmlzaXQtaW4tY2hpbmEtdW5kZXJzY29yaW5nLXRpZXMtMTg0MzAwNjIucGhw0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.houstonchronicle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Houston Chronicle ,,1698017039.974711,Rusia-China-Alliance
