title,desc,date,datetime,link,img,media,site,log_date,subject
Finfluencers have played a pivotal role in democratising financial ...,,2 days ago,2023-10-20 20:24:18.488192,news.google.com/./articles/CBMilgFodHRwczovL3d3dy5zdG9yeWJvYXJkMTguY29tL2hvdy1pdC13b3Jrcy9maW5mbHVlbmNlcnMtaGF2ZS1wbGF5ZWQtYS1waXZvdGFsLXJvbGUtaW4tZGVtb2NyYXRpc2luZy1maW5hbmNpYWwtbWFya2V0cy1hbmQtZmluYW5jZS1oYXJzaC1nb2VsYS0xNjI1Ni5odG3SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.storyboard18.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Storyboard18,,1698017055.981262,financial-markets
US steps up crackdown on illicit activity in crypto markets,,2 days ago,2023-10-20 20:24:18.487195,news.google.com/./articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50Lzk5NTI5MjZlLWRlYWEtNGVmZS05OThmLWNjMzYyYmFkNGQyZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/281oPpXmEcGU9cV4N2LudyLEG2aBqbqG2iDoMoXUXKl-SWD4AUdO5652KVTGNmcduSWZB_7j=s0-h14-rp,Financial Times,,1698017055.981262,financial-markets
Take Five: Another curve ball for markets,,2 days ago,2023-10-20 20:24:18.485197,news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL3Rha2UtZml2ZS9nbG9iYWwtbWFya2V0cy10aGVtZXMtdGFrZWFsb29rLTIwMjMtMTAtMjAv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
"UPDATE 4-Powell: Strong economy may need more restraint, but bond markets are helping",,3 days ago,2023-10-19 20:24:18.501204,news.google.com/./articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8yLWZlZHMtcG93ZWxsLXN0cm9uZy1lY29ub215LTEzMjMxMDIxNi5odG1s0gFSaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvMi1mZWRzLXBvd2VsbC1zdHJvbmctZWNvbm9teS0xMzIzMTAyMTYuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698017055.981262,financial-markets
Gibson Dunn Ranked in Chambers UK 2024,,3 days ago,2023-10-19 20:24:18.499196,news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3LmdpYnNvbmR1bm4uY29tL2dpYnNvbi1kdW5uLXJhbmtlZC1pbi1jaGFtYmVycy11ay0yMDI0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.gibsondunn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Gibson Dunn,,1698017055.981262,financial-markets
"Analysis: After US IPO stumbles, companies under pressure to offer ...",,3 days ago,2023-10-19 20:24:18.498191,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvZGVhbHMvYWZ0ZXItdXMtaXBvLXN0dW1ibGVzLWNvbXBhbmllcy11bmRlci1wcmVzc3VyZS1vZmZlci1iYXJnYWlucy0yMDIzLTEwLTE5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
Asia's markets start to crack under pressure of stronger US dollar,,3 days ago,2023-10-19 20:24:18.498191,news.google.com/./articles/CBMiJ2h0dHBzOi8vdGhlZWRnZW1hbGF5c2lhLmNvbS9ub2RlLzY4NjkxNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://theedgemalaysia.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Edge Malaysia,,1698017055.981262,financial-markets
Most Gulf markets tumble on fears of wider conflict in the region,,3 days ago,2023-10-19 20:24:18.497193,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L21vc3QtZ3VsZi1tYXJrZXRzLXR1bWJsZS1mZWFycy13aWRlci1jb25mbGljdC1yZWdpb24tMjAyMy0xMC0xOS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
DTCC Signs Definitive Agreement to Acquire Blockchain-Based ...,,3 days ago,2023-10-19 20:24:18.496192,news.google.com/./articles/CBMi_QFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMTAxOTEyMDgxMi9lbi9EVENDLVNpZ25zLURlZmluaXRpdmUtQWdyZWVtZW50LXRvLUFjcXVpcmUtQmxvY2tjaGFpbi1CYXNlZC1GaW5hbmNpYWwtVGVjaG5vbG9neS1GaXJtLVNlY3VycmVuY3ktSW5jLi10by1Ecml2ZS1EZXZlbG9wbWVudC1vZi10aGUtRGlnaXRhbC1Qb3N0LVRyYWRlLUluZnJhc3RydWN0dXJlLWZvci10aGUtR2xvYmFsLUZpbmFuY2lhbC1NYXJrZXRz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.businesswire.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Business Wire,,1698017055.981262,financial-markets
Blackstone warns of looming hit to consumers from surge in bond ...,,3 days ago,2023-10-19 20:24:18.494192,news.google.com/./articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzQ1Nzg4MzQ2LTBhMDgtNGRlYi1iNjlmLTUxMjUwYjMxYjA4NtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/281oPpXmEcGU9cV4N2LudyLEG2aBqbqG2iDoMoXUXKl-SWD4AUdO5652KVTGNmcduSWZB_7j=s0-h14-rp,Financial Times,,1698017055.981262,financial-markets
From Deceit to Default: Dishonest Borrowers and Their Effect on ...,,3 days ago,2023-10-19 20:24:18.494192,news.google.com/./articles/CBMikQFodHRwczovL3d3dy5waGlsYWRlbHBoaWFmZWQub3JnL2NvbnN1bWVyLWZpbmFuY2UvbW9ydGdhZ2UtbWFya2V0cy9mcm9tLWRlY2VpdC10by1kZWZhdWx0LWRpc2hvbmVzdC1ib3Jyb3dlcnMtYW5kLXRoZWlyLWVmZmVjdC1vbi1tb3J0Z2FnZS1tYXJrZXRz0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.philadelphiafed.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Federal Reserve Bank of Philadelphia,,1698017055.981262,financial-markets
"HubSpot to Announce Third Quarter 2023 Financial Results on November 8, 2023",,3 days ago,2023-10-19 20:24:18.493189,news.google.com/./articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9odWJzcG90LWFubm91bmNlLXRoaXJkLXF1YXJ0ZXItMjAyMy0yMDE1MDA2MTMuaHRtbNIBWWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL2h1YnNwb3QtYW5ub3VuY2UtdGhpcmQtcXVhcnRlci0yMDIzLTIwMTUwMDYxMy5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698017055.981262,financial-markets
ESMA conducts first annual assessment of Data Reporting Service ...,,3 days ago,2023-10-19 20:24:18.490193,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3LmVzbWEuZXVyb3BhLmV1L3ByZXNzLW5ld3MvZXNtYS1uZXdzL2VzbWEtY29uZHVjdHMtZmlyc3QtYW5udWFsLWFzc2Vzc21lbnQtZGF0YS1yZXBvcnRpbmctc2VydmljZS1wcm92aWRlcnPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.esma.europa.eu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",ESMA,,1698017055.981262,financial-markets
"UK’s FTSE 250 index hits one-year low; crypto firms Gemini, Genesis and DCG sued – business live",,3 days ago,2023-10-19 20:24:18.489198,news.google.com/./articles/CBMiiwFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYnVzaW5lc3MvbGl2ZS8yMDIzL29jdC8xOS9taWRkbGUtZWFzdC10ZW5zaW9ucy13ZWlnaC1vbi1maW5hbmNpYWwtbWFya2V0cy1ub2tpYS10by1jdXQtMTQwMDAtam9icy1idXNpbmVzcy1saXZl0gGLAWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy9saXZlLzIwMjMvb2N0LzE5L21pZGRsZS1lYXN0LXRlbnNpb25zLXdlaWdoLW9uLWZpbmFuY2lhbC1tYXJrZXRzLW5va2lhLXRvLWN1dC0xNDAwMC1qb2JzLWJ1c2luZXNzLWxpdmU?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw=s0-h14-rp,The Guardian,,1698017055.981262,financial-markets
No country in Africa ‘standing still’ in financial market development,,3 days ago,2023-10-19 20:24:18.486199,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3Lm9tZmlmLm9yZy8yMDIzLzEwL25vLWNvdW50cnktaW4tYWZyaWNhLXN0YW5kaW5nLXN0aWxsLWluLWZpbmFuY2lhbC1tYXJrZXQtZGV2ZWxvcG1lbnQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.omfif.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",OMFIF,,1698017055.981262,financial-markets
Prepared Remarks of CFPB Director Rohit Chopra on the Proposed ...,,3 days ago,2023-10-19 20:24:18.486199,news.google.com/./articles/CBMilQFodHRwczovL3d3dy5jb25zdW1lcmZpbmFuY2UuZ292L2Fib3V0LXVzL25ld3Nyb29tL3ByZXBhcmVkLXJlbWFya3Mtb2YtY2ZwYi1kaXJlY3Rvci1yb2hpdC1jaG9wcmEtb24tdGhlLXByb3Bvc2VkLXBlcnNvbmFsLWZpbmFuY2lhbC1kYXRhLXJpZ2h0cy1ydWxlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.consumerfinance.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Consumer Financial Protection Bureau,,1698017055.981262,financial-markets
Opening remarks by Vice Chair Jefferson at the 18th Central Bank ...,,3 days ago,2023-10-19 20:24:18.485197,news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3LmZlZGVyYWxyZXNlcnZlLmdvdi9uZXdzZXZlbnRzL3NwZWVjaC9qZWZmZXJzb24yMDIzMTAxOWEuaHRt0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.federalreserve.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Federal Reserve,,1698017055.981262,financial-markets
TXOne Networks Appoints YC Wu as New Chief Financial Officer,,4 days ago,2023-10-18 20:24:18.501204,news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMxMDE4NTM4OTY0L2VuL1RYT25lLU5ldHdvcmtzLUFwcG9pbnRzLVlDLVd1LWFzLU5ldy1DaGllZi1GaW5hbmNpYWwtT2ZmaWNlctIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.businesswire.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Business Wire,,1698017055.981262,financial-markets
Mapped: The Largest Stock Exchanges in the World,,4 days ago,2023-10-18 20:24:18.499196,news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3LnZpc3VhbGNhcGl0YWxpc3QuY29tL2xhcmdlc3Qtc3RvY2stZXhjaGFuZ2VzLWluLXRoZS13b3JsZC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.visualcapitalist.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Visual Capitalist,,1698017055.981262,financial-markets
Is Raymond James Financial Inc (RJF) Stock at the Top of the Capital Markets Industry?,,4 days ago,2023-10-18 20:24:18.496192,news.google.com/./articles/CBMiiQFodHRwczovL3d3dy5pbnZlc3RvcnNvYnNlcnZlci5jb20vbmV3cy9zdG9jay11cGRhdGUvaXMtcmF5bW9uZC1qYW1lcy1maW5hbmNpYWwtaW5jLXJqZi1zdG9jay1hdC10aGUtdG9wLW9mLXRoZS1jYXBpdGFsLW1hcmtldHMtaW5kdXN0cnktONIBjQFodHRwczovL3d3dy5pbnZlc3RvcnNvYnNlcnZlci5jb20vbmV3cy9zdG9jay11cGRhdGUvYW1wL2lzLXJheW1vbmQtamFtZXMtZmluYW5jaWFsLWluYy1yamYtc3RvY2stYXQtdGhlLXRvcC1vZi10aGUtY2FwaXRhbC1tYXJrZXRzLWluZHVzdHJ5LTg?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ZU_TPOuIwt6dVdjMxHin3u_9j4UxPBO0DcZo-ZUXOuK5nU1Ac8AnNFFPOBNkug70NVkHOwoSGeF9cGONy7O9MMMFR5Sj0vuJzgqq6wZHhSm5yXzm9D1SssrLw5gXDhoCLRpi3OLyrtVLkOvEOSJcXk7dryBklHo-BDLVBAxAvTEVDTrM0CJC0mIeRJ2s=s0-h14-rp,InvestorsObserver,,1698017055.981262,financial-markets
Discover Financial misses profit estimates on higher bad loan ...,,4 days ago,2023-10-18 20:24:18.494192,news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvdXMvZGlzY292ZXItZmluYW5jaWFsLW1pc3Nlcy1wcm9maXQtZXN0aW1hdGVzLWhpZ2hlci1iYWQtbG9hbi1wcm92aXNpb24tMjAyMy0xMC0xOC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
Blue Finance: How much debt can the ocean sustain?,,4 days ago,2023-10-18 20:24:18.492098,news.google.com/./articles/CBMiL2h0dHBzOi8vd3d3LnRuaS5vcmcvZW4vcHVibGljYXRpb24vYmx1ZS1maW5hbmNl0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.tni.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Transnational Institute,,1698017055.981262,financial-markets
Influence,,4 days ago,2023-10-18 20:24:18.491190,news.google.com/./articles/CBMiP2h0dHBzOi8vd3d3LmNwcGludmVzdG1lbnRzLmNvbS9zdXN0YWluYWJsZS1pbnZlc3RpbmcvaW5mbHVlbmNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cppinvestments.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CPP Investments,,1698017055.981262,financial-markets
Nasdaq beats profit estimates on strong demand for investment ...,,4 days ago,2023-10-18 20:24:18.491190,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvdXMvbmFzZGFxLWJlYXRzLXByb2ZpdC1lc3RpbWF0ZXMtc3Ryb25nLWRlbWFuZC1pbnZlc3RtZW50LXByb2R1Y3RzLTIwMjMtMTAtMTgv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
How the financial sector can make 'nature markets' work,,4 days ago,2023-10-18 20:24:18.485197,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2hvdy1maW5hbmNpYWwtc2VjdG9yLWNhbi1tYWtlLW5hdHVyZS1tYXJrZXRzLXdvcmvSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.greenbiz.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",GreenBiz,,1698017055.981262,financial-markets
Rivian CEO says bond issue does not reflect concerns about EV ...,,5 days ago,2023-10-17 20:24:18.500194,news.google.com/./articles/CBMikAFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9hdXRvcy10cmFuc3BvcnRhdGlvbi9yaXZpYW5zLWJvbmQtaXNzdWUtZG9lcy1ub3QtcmVmbGVjdC1jb25jZXJucy1hcm91bmQtZXYtbWFrZXJzLWZpbmFuY2lhbC1oZWFsdGgtMjAyMy0xMC0xNy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
UNCTAD urges channelling net-zero finance to support the energy ...,,5 days ago,2023-10-17 20:24:18.499196,news.google.com/./articles/CBMicGh0dHBzOi8vdW5jdGFkLm9yZy9uZXdzL3VuY3RhZC11cmdlcy1jaGFubmVsbGluZy1uZXQtemVyby1maW5hbmNlLXN1cHBvcnQtZW5lcmd5LXRyYW5zaXRpb24tZGV2ZWxvcGluZy1lY29ub21pZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://unctad.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",UNCTAD,,1698017055.981262,financial-markets
Russian gold miner Uzhuralzoloto plans Moscow IPO this year ...,,5 days ago,2023-10-17 20:24:18.498191,news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvZGVhbHMvcnVzc2lhbi1nb2xkLW1pbmVyLXV6aHVyYWx6b2xvdG8tcGxhbnMtbW9zY293LWlwby10aGlzLXllYXItdGhyZWUtc291cmNlcy0yMDIzLTEwLTE2L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Reuters,,1698017055.981262,financial-markets
