title,desc,date,datetime,link,img,media,site,log_date,subject
Miss Celeste India 2023: Meet the winners,,4 days ago,2023-10-18 20:24:20.138456,news.google.com/./articles/CBMiT2h0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy1jZWxlc3RlLWluZGlhLTIwMjMtbWVldC13aW5uZXJzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Miss Earth Venezuela 2023 is Jhosskaren Carrizo,,4 days ago,2023-10-18 20:24:20.138456,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy1lYXJ0aC12ZW5lenVlbGEtMjAyMy1pcy1qaG9zc2thcmVuLXNtaWxsZXItY2Fycml6by1mb3ItbWlzcy1lYXJ0aC0yMDIzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Miss Grand International 2023: Grand Voice Award Top 5 announced,,4 days ago,2023-10-18 20:24:20.138456,news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy1ncmFuZC1pbnRlcm5hdGlvbmFsLTIwMjMtZ3JhbmQtdm9pY2UtYXdhcmQtdG9wLTUtZmluYWxpc3RzLWFubm91bmNlZC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Covid and Climate Change: Confessions of an Eco-warrior,,4 days ago,2023-10-18 20:24:20.137453,news.google.com/./articles/CBMiS2h0dHBzOi8vcGFuZGF0YS5vcmcvY292aWQtYW5kLWNsaW1hdGUtY2hhbmdlLWNvbmZlc3Npb25zLW9mLWFuLWVjby13YXJyaW9yL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://pandata.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PANDA,,1698017058.506096,supranational-events
Miss Kyrgyzstan 2023: Akylai Kalberdieva will go to Miss Universe ...,,4 days ago,2023-10-18 20:24:20.137453,news.google.com/./articles/CBMigAFodHRwczovL3d3dy5wYWdlYW50Y2lyY2xlLmNvbS8yMDIzLzEwL21pc3Mta3lyZ3l6c3Rhbi0yMDIzLWFreWxhaS1rYWxiZXJkaWV2YS10by1yZXByZXNlbnQta3lyZ3l6c3Rhbi1hdC1taXNzLXVuaXZlcnNlLTIwMjMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
‘The universe is in you’: Will Katrina Dimaranan join Miss Universe Philippines anew?,,4 days ago,2023-10-18 20:24:20.136456,news.google.com/./articles/CBMigAFodHRwczovL2ludGVyYWtzeW9uLnBoaWxzdGFyLmNvbS90cmVuZHMtc3BvdGxpZ2h0cy8yMDIzLzEwLzE4LzI2Mjk3OS93aWxsLWthdHJpbmEtZGltYXJhbmFuLWpvaW4tbWlzcy11bml2ZXJzZS1waGlsaXBwaW5lcy1hbmV3L9IBhAFodHRwczovL2ludGVyYWtzeW9uLnBoaWxzdGFyLmNvbS90cmVuZHMtc3BvdGxpZ2h0cy8yMDIzLzEwLzE4LzI2Mjk3OS93aWxsLWthdHJpbmEtZGltYXJhbmFuLWpvaW4tbWlzcy11bml2ZXJzZS1waGlsaXBwaW5lcy1hbmV3L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/whyvO-v3HQdVy1Hh3Ny3IgZsyQ98r2mnbS91l2cK8G1YSDNL_YDglO2yIGuEZWwCVc9fytlV8g=s0-h14-rp,Interaksyon,,1698017058.506096,supranational-events
Company Announcement,,4 days ago,2023-10-18 20:24:20.135449,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3LmludmVzdGVnYXRlLmNvLnVrL2Fubm91bmNlbWVudC9ybnMva2luLWFuZC1jYXJ0YS0ta2N0L3JlY29tbWVuZGVkLWNhc2gtb2ZmZXItZm9yLWtpbi1hbmQtY2FydGEtcGxjLzc4MjMxNzLSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.investegate.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",InvestEgate,,1698017058.506096,supranational-events
Ivy heads to World Tourism Supermodel pageant in Gambia,,4 days ago,2023-10-18 20:24:20.134446,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3Lm5hbWliaWFuLmNvbS5uYS9pdnktaGVhZHMtdG8td29ybGQtdG91cmlzbS1zdXBlcm1vZGVsLXBhZ2VhbnQtaW4tZ2FtYmlhL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.namibian.com.na&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Namibian,,1698017058.506096,supranational-events
APSA Virtual Research Meeting: Research Group Workshop ...,,4 days ago,2023-10-18 20:24:20.132469,news.google.com/./articles/CBMipAFodHRwczovL3BvbGl0aWNhbHNjaWVuY2Vub3cuY29tL2Fwc2EtdmlydHVhbC1yZXNlYXJjaC1tZWV0aW5nLXJlc2VhcmNoLWdyb3VwLXdvcmtzaG9wLWhpZ2hsaWdodC1nZW5kZXItZXF1YWxpdHktcG9saWNpZXMtYW5kLXBvbGl0aWNzLWluLXRoZS1wb3N0LXBhbmRlbWljLXJlY292ZXJ5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://politicalsciencenow.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Political Science Now,,1698017058.506096,supranational-events
Miss Nord-Pas-de-Calais 2023 is Eve Gilles for Miss France 2024,,5 days ago,2023-10-17 20:24:20.137453,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy1ub3JkLXBhcy1kZS1jYWxhaXMtMjAyMy1pcy1ldmUtZ2lsbGVzLWZvci1taXNzLWZyYW5jZS0yMDI0Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Miss Togo 2023 Chimène Moladja to compete in Miss World 2023,,5 days ago,2023-10-17 20:24:20.137453,news.google.com/./articles/CBMiZ2h0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy10b2dvLTIwMjMtY2hpbWVuZS1tb2xhZGphLXRvLWNvbXBldGUtaW4tbWlzcy13b3JsZC0yMDIzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Israel vs Hamas: Military Capabilities and Asymmetric Warfare,,5 days ago,2023-10-17 20:24:20.136456,news.google.com/./articles/CBMiQ2h0dHBzOi8vZ3JlZWtyZXBvcnRlci5jb20vMjAyMy8xMC8xNy9pc3JhZWwtaGFtYXMtbWlsaXRhcnktd2FyZmFyZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/PEbDNt8b_ZcQcdZL39leJlkrlWpCc1kSQgLEj90F_L_-SeO21raLdJzvchAGOhDevbg1yZFs0Q=s0-h14-rp,Greek Reporter,,1698017058.506096,supranational-events
"Miss Earth 2023 schedule of events, new crowns announced",,5 days ago,2023-10-17 20:24:20.136456,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnBhZ2VhbnRjaXJjbGUuY29tLzIwMjMvMTAvbWlzcy1lYXJ0aC0yMDIzLXNjaGVkdWxlLW9mLWV2ZW50cy1uZXctY3Jvd25zLWFubm91bmNlZC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pageantcircle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",PAGEANT Circle,,1698017058.506096,supranational-events
Form DEFA14A Forbion European Acquisi,,5 days ago,2023-10-17 20:24:20.135449,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL1NFQytGaWxpbmdzL0Zvcm0rREVGQTE0QStGb3JiaW9uK0V1cm9wZWFuK0FjcXVpc2kvMjIyODI5OTMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.streetinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",StreetInsider.com,,1698017058.506096,supranational-events
"African Energy Week (AEW) 2023: Afreximbank, Torxen Energy ...",,5 days ago,2023-10-17 20:24:20.133445,news.google.com/./articles/CBMisQFodHRwczovL2FmcmljYW4uYnVzaW5lc3MvMjAyMy8xMC9hcG8tbmV3c2ZlZWQvYWZyaWNhbi1lbmVyZ3ktd2Vlay1hZXctMjAyMy1hZnJleGltYmFuay10b3J4ZW4tZW5lcmd5LXJlc291cmNlcy1zaWduLTc1LW1pbGxpb24tZGV2ZWxvcG1lbnQtYWdyZWVtZW50LWZvci1wcGwtMjQxLW9mZnNob3JlLW5pZ2VyaWHSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/VNi4J3xCVtCZJRRdlV4-C4_o38mEyp8jn2RnHkzmKKd1vJ_c08r378tb306qexJRk_6m0m9IBQ=s0-h14-rp,African Business,,1698017058.506096,supranational-events
International demand for European safe assets a ‘zero-sum game’,,5 days ago,2023-10-17 20:24:20.133445,news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3Lm9tZmlmLm9yZy8yMDIzLzEwL2ludGVybmF0aW9uYWwtZGVtYW5kLWZvci1ldXJvcGVhbi1zYWZlLWFzc2V0cy1hLXplcm8tc3VtLWdhbWUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.omfif.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",OMFIF,,1698017058.506096,supranational-events
The Miss Philippines and Mister Pilipinas Worldwide ticket prices,,5 days ago,2023-10-17 20:24:20.132469,news.google.com/./articles/CBMiigFodHRwczovL3d3dy5nbWFuZXR3b3JrLmNvbS9lbnRlcnRhaW5tZW50L2NlbGVicml0eWxpZmUvbmV3cy8xMDY0MTUvdGhlLW1pc3MtcGhpbGlwcGluZXMtYW5kLW1pc3Rlci1waWxpcGluYXMtd29ybGR3aWRlLXRpY2tldC1wcmljZXMvc3RvcnnSAY4BaHR0cHM6Ly93d3cuZ21hbmV0d29yay5jb20vZW50ZXJ0YWlubWVudC9jZWxlYnJpdHlsaWZlL25ld3MvMTA2NDE1L3RoZS1taXNzLXBoaWxpcHBpbmVzLWFuZC1taXN0ZXItcGlsaXBpbmFzLXdvcmxkd2lkZS10aWNrZXQtcHJpY2VzL3N0b3J5P2FtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vHEX3awnv7p7IsTlxWsGbI3CgPvVa9aF_LrM6RiV1SGcpPT6nwyW8YDuMRfTuJKrleu9dpASY5XcK5fokmEWoy9ec7QqA4bVXh5AAbxf-GG5YoH2tpsrWQx-av3-r9uRcD8CheRukBlMGmFF_W_gDCSuC8FN6Mqja9u9gbm27iIK_PBdaUlrlcR63BzH0w=s0-h14-rp,GMA Network,,1698017058.506096,supranational-events
"Form DEFM14A AVANTAX, INC.",,6 days ago,2023-10-16 20:24:20.135449,news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL1NFQytGaWxpbmdzL0Zvcm0rREVGTTE0QStBVkFOVEFYJTJDK0lOQy4vMjIyNzc3MDMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.streetinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",StreetInsider.com,,1698017058.506096,supranational-events
Form S-6 Advisors Disciplined,,6 days ago,2023-10-16 20:24:20.134446,news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL1NFQytGaWxpbmdzL0Zvcm0rUy02K0Fkdmlzb3JzK0Rpc2NpcGxpbmVkLzIyMjc1NDczLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.streetinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",StreetInsider.com,,1698017058.506096,supranational-events
Form 424B2 UBS AG,,6 days ago,2023-10-16 20:24:20.133445,news.google.com/./articles/CBMiSWh0dHBzOi8vd3d3LnN0cmVldGluc2lkZXIuY29tL1NFQytGaWxpbmdzL0Zvcm0rNDI0QjIrVUJTK0FHLzIyMjc3MjA4Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.streetinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",StreetInsider.com,,1698017058.506096,supranational-events
"Anti-Semitism and the freedom movement, Part 1",,9 days ago,2023-10-13 20:24:20.137453,news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3LmNvbnNlcnZhdGl2ZXdvbWFuLmNvLnVrL2FudGktc2VtaXRpc20tYW5kLXRoZS1uZXctd29ybGQtb3JkZXItcGFydC0xL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.conservativewoman.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Conservative Woman,,1698017058.506096,supranational-events
EU seeks PMO intervention in approval,,9 days ago,2023-10-13 20:24:20.135449,news.google.com/./articles/CBMiY2h0dHBzOi8vdG9kYXkudGhlZmluYW5jaWFsZXhwcmVzcy5jb20uYmQvbGFzdC1wYWdlL2V1LXNlZWtzLXBtby1pbnRlcnZlbnRpb24taW4tYXBwcm92YWwtMTY5NzIyMDA3N9IBbGh0dHBzOi8vdG9kYXkudGhlZmluYW5jaWFsZXhwcmVzcy5jb20uYmQvbGFzdC1wYWdlL2V1LXNlZWtzLXBtby1pbnRlcnZlbnRpb24taW4tYXBwcm92YWwtMTY5NzIyMDA3Nz9hbXA9dHJ1ZQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/7gKdq2Pbgp3QRReE7OXRTgYr12mW3gGUP02ZfX-JYky7trUIwnRQ8sh62L3R0ZhgYzhctuk-KAbG88XEfH69zyHMFyd0NBIz_kHcLsLK5AD7On92r0vwn92ByPRSAs-vZ7NAHTqsa3GvIFSvEuxooFtweIKNmdAyw5Z5LR1tLyuhPx1Nca1HYQUu1TNU=s0-h14-rp,"Finance News: Latest Financial News, Finance News today in Bangladesh",,1698017058.506096,supranational-events
"Eurowhiteness: Culture, Empire and Race in the European Project",,9 days ago,2023-10-13 20:24:20.135449,news.google.com/./articles/CBMiXGh0dHBzOi8vZXVsYXdsaXZlLmNvbS9saWJyYXJ5L2V1cm93aGl0ZW5lc3MtY3VsdHVyZS1lbXBpcmUtYW5kLXJhY2UtaW4tdGhlLWV1cm9wZWFuLXByb2plY3Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://eulawlive.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",EU Law Live,,1698017058.506096,supranational-events
Miss Universe Top 10 favorites according to fan votes,,9 days ago,2023-10-13 20:24:20.134446,news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LmhvbGEuY29tL3VzL2VudGVydGFpbm1lbnQvMjAyMzEwMTMzNTE1NDIvbWlzcy11bml2ZXJzZS0yMDIzLXRvcC0xMC1mYXZvcml0ZXMtMS_SAWZodHRwczovL3d3dy5ob2xhLmNvbS91cy9lbnRlcnRhaW5tZW50LzIwMjMxMDEzMzUxNTQyL21pc3MtdW5pdmVyc2UtMjAyMy10b3AtMTAtZmF2b3JpdGVzLTEvP3ZpZXdhcz1hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/ZiaUs4UyJ_hIhFo5gCTz8-0xCc4dwCYH-4Ydsy5AY2lwMMW68L4qWwpuUteNEItsGZc2gRbe=s0-h14-rp,HOLA! USA,,1698017058.506096,supranational-events
"Poland heads toward toxic, polarized and uncertain election",,9 days ago,2023-10-13 20:24:20.133445,news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LmNvdXJ0aG91c2VuZXdzLmNvbS9wb2xhbmQtaGVhZHMtdG93YXJkLXRveGljLXBvbGFyaXplZC1hbmQtdW5jZXJ0YWluLWVsZWN0aW9uL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/KdTz-nilXfv6QLxqlK6I2V0h6bVoIhVJhXBzz1XGBCzSHadTbLFZhTykCVQgcMbyeOcNgKqIQw=s0-h14-rp,Courthouse News Service,,1698017058.506096,supranational-events
“EU Empire” Disregarding the Will of Sovereign States,,9 days ago,2023-10-13 20:24:20.133445,news.google.com/./articles/CBMiY2h0dHBzOi8vZXVyb3BlYW5jb25zZXJ2YXRpdmUuY29tL2FydGljbGVzL25ld3MvZXUtZW1waXJlLWRpc3JlZ2FyZGluZy10aGUtd2lsbC1vZi1zb3ZlcmVpZ24tc3RhdGVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://europeanconservative.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The European Conservative,,1698017058.506096,supranational-events
