title,desc,date,datetime,link,img,media,site,log_date,subject
CISA Announces Effort to Revise the National Cyber Incident ...,,2 days ago,2023-10-20 20:24:07.405096,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LmNpc2EuZ292L25ld3MtZXZlbnRzL25ld3MvY2lzYS1hbm5vdW5jZXMtZWZmb3J0LXJldmlzZS1uYXRpb25hbC1jeWJlci1pbmNpZGVudC1yZXNwb25zZS1wbGFu0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cisa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CISA,,1698017044.668618,Cybersecurity-threats
Unmasking cybersecurity's hidden threats,,2 days ago,2023-10-20 20:24:07.401073,news.google.com/./articles/CBMiSGh0dHBzOi8vYmV0YW5ld3MuY29tLzIwMjMvMTAvMjAvdW5tYXNraW5nLWN5YmVyc2VjdXJpdHlzLWhpZGRlbi10aHJlYXRzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://betanews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",BetaNews,,1698017044.668618,Cybersecurity-threats
Conference: China most likely biggest cybersecurity threat | News ...,,3 days ago,2023-10-19 20:24:07.414196,news.google.com/./articles/CBMiiAFodHRwczovL3d3dy5ndWFtcGRuLmNvbS9uZXdzL2NvbmZlcmVuY2UtY2hpbmEtbW9zdC1saWtlbHktYmlnZ2VzdC1jeWJlcnNlY3VyaXR5LXRocmVhdC9hcnRpY2xlXzY0ZjhhODcyLTZlNGMtMTFlZS1iOTlhLTI3YzdmNTljOTcyYS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.guampdn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Pacific Daily News,,1698017044.668618,Cybersecurity-threats
12th Michigan Cyber Summit brings together IT experts to ...,,3 days ago,2023-10-19 20:24:07.414196,news.google.com/./articles/CBMioAFodHRwczovL3d3dy5taWNoaWdhbi5nb3YvZHRtYi9hYm91dC9uZXdzcm9vbS9hbGwtbmV3cy8yMDIzLzEwLzE4LzEydGgtbWljaGlnYW4tY3liZXItc3VtbWl0LWJyaW5ncy10b2dldGhlci1pdC1leHBlcnRzLXRvLWNvbGxhYm9yYXRlLW9uLWN5YmVyc2VjdXJpdHktc29sdXRpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.michigan.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Michigan Courts,,1698017044.668618,Cybersecurity-threats
PwC Canada collaborates with Google Cloud to create industry ...,,3 days ago,2023-10-19 20:24:07.414196,news.google.com/./articles/CBMipwFodHRwczovL3d3dy5uZXdzd2lyZS5jYS9uZXdzLXJlbGVhc2VzL3B3Yy1jYW5hZGEtY29sbGFib3JhdGVzLXdpdGgtZ29vZ2xlLWNsb3VkLXRvLWNyZWF0ZS1pbmR1c3RyeS1sZWFkaW5nLXNvbHV0aW9uLXRvLWhlbHAtY29tYmF0LWN5YmVyc2VjdXJpdHktdGhyZWF0cy04NDIyNzkzMDUuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.newswire.ca&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Canada NewsWire,,1698017044.668618,Cybersecurity-threats
WHO outlines considerations for regulation of artificial intelligence ...,,3 days ago,2023-10-19 20:24:07.413201,news.google.com/./articles/CBMieWh0dHBzOi8vd3d3Lndoby5pbnQvbmV3cy9pdGVtLzE5LTEwLTIwMjMtd2hvLW91dGxpbmVzLWNvbnNpZGVyYXRpb25zLWZvci1yZWd1bGF0aW9uLW9mLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWZvci1oZWFsdGjSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.who.int&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",World Health Organization,,1698017044.668618,Cybersecurity-threats
Cybersecurity threats are always changing - staying on top of them ...,,3 days ago,2023-10-19 20:24:07.411215,news.google.com/./articles/CBMieWh0dHBzOi8vYWdicmllZi5jb20vaW50ZWxsaWdlbmNlL2ZhY2UtdG8tZmFjZS8yMC8xMC8yMDIzL2N5YmVyc2VjdXJpdHktYXQtdGhlLXRvcC1vZi10aGUtYWdlbmRhLWFzLWhhY2tzLWhpZ2hsaWdodC1yaXNrcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/dGMoCuoeJ7ZO99feK7b2LcTbjN8ygRugT7gF4xKbLijMjaAJ4pYTC0XwReP3Mhcne0Qnd9aafA=s0-h14-rp,Asia Gaming Brief,,1698017044.668618,Cybersecurity-threats
The TSA is found to have some serious cybersecurity deficiencies,,3 days ago,2023-10-19 20:24:07.410192,news.google.com/./articles/CBMidmh0dHBzOi8vZmVkZXJhbG5ld3NuZXR3b3JrLmNvbS9jeWJlcnNlY3VyaXR5LzIwMjMvMTAvdGhlLXRzYS1pcy1mb3VuZC10by1oYXZlLXNvbWUtc2VyaW91cy1jeWJlcnNlY3VyaXR5LWRlZmljaWVuY2llcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/DaQCpaooQBNIoJBjjJpK7ty9DllQI07gAUbujRMSOTF-w6YbCYsnPwajrKfQ43wryHIL_TuLDA=s0-h14-rp,Federal News Network,,1698017044.668618,Cybersecurity-threats
Government officials debate effectiveness of multilateral relations in cybersecurity,,3 days ago,2023-10-19 20:24:07.406194,news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2dvdmVybm1lbnQtb2ZmaWNpYWxzLWRlYmF0ZS1lZmZlY3RpdmVuZXNzLW9mLW11bHRpbGF0ZXJhbC1yZWxhdGlvbnMtaW4tY3liZXJzZWN1cml0eS_SAX5odHRwczovL3d3dy56ZG5ldC5jb20vZ29vZ2xlLWFtcC9hcnRpY2xlL2dvdmVybm1lbnQtb2ZmaWNpYWxzLWRlYmF0ZS1lZmZlY3RpdmVuZXNzLW9mLW11bHRpbGF0ZXJhbC1yZWxhdGlvbnMtaW4tY3liZXJzZWN1cml0eS8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/t1D9YmnY4ufPlDMluhGNW16NLRgfLQHLdY7ZP7THbp4nOqIfdWtm25h9qfSOIHDJDbuQOtsO=s0-h14-rp,ZDNet,,1698017044.668618,Cybersecurity-threats
EU Elections at Risk with Rise of AI-Enabled Information Manipulation,,3 days ago,2023-10-19 20:24:07.406194,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LmVuaXNhLmV1cm9wYS5ldS9uZXdzL2V1LWVsZWN0aW9ucy1hdC1yaXNrLXdpdGgtcmlzZS1vZi1haS1lbmFibGVkLWluZm9ybWF0aW9uLW1hbmlwdWxhdGlvbtIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.enisa.europa.eu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",ENISA,,1698017044.668618,Cybersecurity-threats
LSU opens new cybersecurity center to protect from attacks ...,,3 days ago,2023-10-19 20:24:07.406194,news.google.com/./articles/CBMiowFodHRwczovL3d3dy50aGVhZHZvY2F0ZS5jb20vYmF0b25fcm91Z2UvbmV3cy9lZHVjYXRpb24vbHN1LW9wZW5zLW5ldy1jeWJlcnNlY3VyaXR5LWNlbnRlci10by1wcm90ZWN0LWZyb20tYXR0YWNrcy9hcnRpY2xlX2ZiZmFiOGNhLTZlYTktMTFlZS1iY2M0LTBmOTllMWI2YjNiNC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/y7Y7hm2Azq7rVA8Qx5Paw8Z2HxVvZq8W-xmyt0HVweibFmQsvbcsGXRAbh8HMDhvx2F0yLnJlw=s0-h14-rp,The Advocate,,1698017044.668618,Cybersecurity-threats
NMFTA Empowers Industry Leaders to Secure Their Business with ...,,3 days ago,2023-10-19 20:24:07.404196,news.google.com/./articles/CBMihQFodHRwczovL3d3dy5jeWJlcnNlY3VyaXR5ZGl2ZS5jb20vcHJlc3MtcmVsZWFzZS8yMDIzMTAxOS1ubWZ0YS1lbXBvd2Vycy1pbmR1c3RyeS1sZWFkZXJzLXRvLXNlY3VyZS10aGVpci1idXNpbmVzcy13aXRoLWFubnVhbC1jeWJlcnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/BqycVoIrQMuB2KkaLNlg3X_2j2h6p2dVKQWjMXFmjZv64KOhX-RxvbBElNk1FRlFWhkFCcSTRh4=s0-h14-rp,Cybersecurity Dive,,1698017044.668618,Cybersecurity-threats
NSA Shares Recommendations to Advance Device Security Within ...,,3 days ago,2023-10-19 20:24:07.404196,news.google.com/./articles/CBMirAFodHRwczovL3d3dy5uc2EuZ292L1ByZXNzLVJvb20vUHJlc3MtUmVsZWFzZXMtU3RhdGVtZW50cy9QcmVzcy1SZWxlYXNlLVZpZXcvQXJ0aWNsZS8zNTYyNDYwL25zYS1zaGFyZXMtcmVjb21tZW5kYXRpb25zLXRvLWFkdmFuY2UtZGV2aWNlLXNlY3VyaXR5LXdpdGhpbi1hLXplcm8tdHJ1c3QtZnJhbWUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.nsa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",National Security Agency,,1698017044.668618,Cybersecurity-threats
What to Look Out for During Cybersecurity Awareness Month,,3 days ago,2023-10-19 20:24:07.403199,news.google.com/./articles/CBMif2h0dHBzOi8vd3d3LmRvYmJpbnMuYWZyYy5hZi5taWwvTmV3cy9BcnRpY2xlLURpc3BsYXkvQXJ0aWNsZS8zNTU3NjE2L3doYXQtdG8tbG9vay1vdXQtZm9yLWR1cmluZy1jeWJlcnNlY3VyaXR5LWF3YXJlbmVzcy1tb250aC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.dobbins.afrc.af.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Minuteman,,1698017044.668618,Cybersecurity-threats
Cybersecurity Threats Trigger Industry-Wide Call to Action for ...,,3 days ago,2023-10-19 20:24:07.403199,news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9OTNlOThlMWUtYTUxMC00ZWE4LTk3NGQtNzI3NzJjNGI4N2Fk0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.lexology.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Lexology,,1698017044.668618,Cybersecurity-threats
"Lack of awareness is the main threat to cybersecurity in Togo, ANCy ...",,4 days ago,2023-10-18 20:24:07.417205,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LnRvZ29maXJzdC5jb20vZW4vaXRjLzE4MTAtMTI3NDEtbGFjay1vZi1hd2FyZW5lc3MtaXMtdGhlLW1haW4tdGhyZWF0LXRvLWN5YmVyc2VjdXJpdHktaW4tdG9nby1hbmN5LWRpcmVjdG9yLXNheXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.togofirst.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Togo First,,1698017044.668618,Cybersecurity-threats
The Ultimate Introduction to Antivirus Software: Protect Your Small Business,,4 days ago,2023-10-18 20:24:07.417205,news.google.com/./articles/CBMicmh0dHBzOi8vc2VjdXJpdHlib3VsZXZhcmQuY29tLzIwMjMvMTAvdGhlLXVsdGltYXRlLWludHJvZHVjdGlvbi10by1hbnRpdmlydXMtc29mdHdhcmUtcHJvdGVjdC15b3VyLXNtYWxsLWJ1c2luZXNzL9IBdmh0dHBzOi8vc2VjdXJpdHlib3VsZXZhcmQuY29tLzIwMjMvMTAvdGhlLXVsdGltYXRlLWludHJvZHVjdGlvbi10by1hbnRpdmlydXMtc29mdHdhcmUtcHJvdGVjdC15b3VyLXNtYWxsLWJ1c2luZXNzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/7iBoPfq_my7rpJVQB7ZKDDoeGIChZ2nZCXfnHa6_LXZQgxxW4VSKsm0rxLBltItYXsp27BQe=s0-h14-rp,Security Boulevard,,1698017044.668618,Cybersecurity-threats
"U.S. Water Sector Vulnerable to Cyber Threats, Professor Says ...",,4 days ago,2023-10-18 20:24:07.415191,news.google.com/./articles/CBMiPWh0dHBzOi8vbmV3cy5ubXUuZWR1L3VzLXdhdGVyLXNlY3Rvci12dWxuZXJhYmxlLWN5YmVyLXRocmVhdHPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://news.nmu.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Northern Today,,1698017044.668618,Cybersecurity-threats
"PBGC Announces 2024 Premiums, Guarantee Levels ...",,4 days ago,2023-10-18 20:24:07.412211,news.google.com/./articles/CBMiSmh0dHBzOi8vd3d3LnBsYW5zcG9uc29yLmNvbS9wYmdjLWFubm91bmNlcy0yMDI0LXByZW1pdW1zLWd1YXJhbnRlZS1sZXZlbHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/5Uli8iT24kimV8VYD0pzfXP4_III9sRMGrXC3mja-B_13hIqp5SLWEbkhxSQsQyXyCjHN4J14g=s0-h14-rp,PLANSPONSOR,,1698017044.668618,Cybersecurity-threats
Are Tabletop Exercises Still Relevant for Modern Cybersecurity?,,4 days ago,2023-10-18 20:24:07.411215,news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LmluZm9zZWN1cml0eS1tYWdhemluZS5jb20vb3BpbmlvbnMvdGFibGV0b3AtZXhlcmNpc2VzLXJlbGV2YW50L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infosecurity-magazine.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Infosecurity Magazine,,1698017044.668618,Cybersecurity-threats
Guardz Introduces New AI-Powered Cyber Risk Prospecting Tool ...,,4 days ago,2023-10-18 20:24:07.410192,news.google.com/./articles/CBMigAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9pbC9uZXdzLXJlbGVhc2VzL2d1YXJkei1pbnRyb2R1Y2VzLW5ldy1haS1wb3dlcmVkLWN5YmVyLXJpc2stcHJvc3BlY3RpbmctdG9vbC1mb3ItbXNwcy0zMDE5NjAzOTkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kd4boDIAMrfLacAtxrTqjqFkNwWWXvjlUXvGopbygXrEd8tqNFDDupdS_U-aXg9Cs2UvIR2O_g=s0-h14-rp,PR Newswire,,1698017044.668618,Cybersecurity-threats
Augusta University recognized for cybersecurity work,,4 days ago,2023-10-18 20:24:07.410192,news.google.com/./articles/CBMiggFodHRwczovL3d3dy5hdWd1c3RhY2hyb25pY2xlLmNvbS9zdG9yeS9uZXdzL2VkdWNhdGlvbi8yMDIzLzEwLzE4L2F1Z3VzdGEtdW5pdmVyc2l0eS1yZWNvZ25pemVkLWZvci1jeWJlcnNlY3VyaXR5LXdvcmsvNzEyMTk0MzAwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.augustachronicle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Augusta Chronicle,,1698017044.668618,Cybersecurity-threats
Recent Developments for Directors - October Edition | Latham ...,,4 days ago,2023-10-18 20:24:07.410192,news.google.com/./articles/CBMiTGh0dHBzOi8vd3d3Lmpkc3VwcmEuY29tL2xlZ2FsbmV3cy9yZWNlbnQtZGV2ZWxvcG1lbnRzLWZvci1kaXJlY3RvcnMtMTkyMzU5OS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.jdsupra.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",JD Supra,,1698017044.668618,Cybersecurity-threats
D.C.’s new tech chief names digital divide as key priority,,4 days ago,2023-10-18 20:24:07.409190,news.google.com/./articles/CBMiSmh0dHBzOi8vc3RhdGVzY29vcC5jb20vd2FzaGluZ3Rvbi1kYy1jaHJpc3RvcGhlci1yb2RyaWd1ZXotZGlnaXRhbC1kaXZpZGUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://statescoop.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",StateScoop,,1698017044.668618,Cybersecurity-threats
The pressing need for cybersecurity portfolio oversight in finance,,4 days ago,2023-10-18 20:24:07.409190,news.google.com/./articles/CBMiZWh0dHBzOi8vZmludGVjaC5nbG9iYWwvMjAyMy8xMC8xOC90aGUtcHJlc3NpbmctbmVlZC1mb3ItY3liZXJzZWN1cml0eS1wb3J0Zm9saW8tb3ZlcnNpZ2h0LWluLWZpbmFuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://fintech.global&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",FinTech Global,,1698017044.668618,Cybersecurity-threats
Nozomi Networks Celebrates 10 Years of Innovation in OT and IoT ...,,4 days ago,2023-10-18 20:24:07.408196,news.google.com/./articles/CBMihQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25vem9taS1uZXR3b3Jrcy1jZWxlYnJhdGVzLTEwLXllYXJzLW9mLWlubm92YXRpb24taW4tb3QtYW5kLWlvdC1jeWJlcnNlY3VyaXR5LTMwMTk2MDA0Mi5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kd4boDIAMrfLacAtxrTqjqFkNwWWXvjlUXvGopbygXrEd8tqNFDDupdS_U-aXg9Cs2UvIR2O_g=s0-h14-rp,PR Newswire,,1698017044.668618,Cybersecurity-threats
